employee_id,age,generation,gender,department,job_level,is_manager,tenure_years,salary_usd,salary_vs_market_pct,work_arrangement,rto_mandate,days_in_office_required,commute_minutes,prefers_remote,flexibility_importance,ai_tools_adoption,weekly_hours,after_hours_work,burnout_score,manager_relationship_score,manager_1on1_per_month,engagement_score,promotions_last_2y,career_growth_score,recent_layoff_round,team_size,attrition_reason,attrition
EMP020352,40,Millennial,Female,Finance,Junior,0,6.7,71000,4.9,onsite,0,5,84,1,1,power,49,1,4.7,5,1,66,0,5,0,16,stayed,0
EMP020353,36,Millennial,Male,Finance,Senior,0,2.8,98000,5.9,remote,0,1,127,1,5,light,48,0,6.1,4,4,65,0,4,0,12,stayed,0
EMP020354,30,Millennial,Female,Engineering,Manager,1,3.8,180000,2.8,hybrid,0,3,34,1,5,power,46,0,8.7,2,4,42,0,1,0,6,stayed,0
EMP020355,20,Gen Z,Male,HR,Manager,1,2.7,184000,1.0,hybrid,0,3,31,1,3,regular,45,0,8.2,1,4,54,0,2,0,6,stayed,0
EMP020356,37,Millennial,Female,Operations,Junior,0,4.5,58000,2.9,onsite,0,5,29,1,5,regular,41,0,2.4,4,0,100,0,4,0,11,stayed,0
EMP020357,34,Millennial,Female,Data,Junior,0,1.0,68000,10.2,remote,0,0,77,0,3,light,36,0,1.0,4,4,64,0,2,1,23,stayed,0
EMP020358,40,Millennial,Male,Engineering,Junior,0,3.6,56000,10.0,hybrid,1,5,35,1,1,regular,43,1,7.5,4,1,52,0,1,1,21,rto_inflexibility,1
EMP020359,42,Millennial,Male,Customer Support,Mid,0,2.7,119000,-7.7,hybrid,0,3,65,1,2,light,38,0,8.1,3,0,67,1,1,0,19,stayed,0
EMP020360,41,Millennial,Male,Finance,Junior,0,2.6,69000,7.3,hybrid,0,3,37,1,1,light,45,0,3.6,1,1,63,0,5,0,21,stayed,0
EMP020361,43,Millennial,Female,HR,Junior,0,1.3,56000,4.2,remote,1,2,25,1,5,light,45,0,5.8,4,2,57,1,3,1,24,stayed,0
EMP020362,21,Gen Z,Female,Customer Support,Junior,0,4.5,59000,5.0,remote,0,0,57,1,2,regular,50,1,3.4,4,2,79,0,3,0,10,stayed,0
EMP020363,39,Millennial,Female,Customer Support,Junior,0,5.2,63000,-6.5,onsite,1,5,20,0,4,power,38,0,2.3,2,1,63,0,3,1,21,stayed,0
EMP020364,31,Millennial,Male,Marketing,Manager,1,2.5,190000,-20.4,hybrid,1,5,13,0,2,regular,37,0,6.1,5,0,100,1,3,0,24,stayed,0
EMP020365,35,Millennial,Male,Product,Mid,0,6.9,111000,-13.6,remote,0,0,29,0,3,regular,44,0,3.2,5,0,72,0,2,0,14,stayed,0
EMP020366,24,Gen Z,Male,Customer Support,Mid,0,2.9,110000,-12.4,remote,0,1,25,1,4,regular,36,0,3.5,5,1,66,1,1,0,14,stayed,0
EMP020367,33,Millennial,Male,Engineering,Senior,0,1.7,135000,-16.3,onsite,0,5,65,1,5,none,53,1,7.2,1,1,44,0,3,0,4,poor_management,1
EMP020368,28,Millennial,Male,Engineering,Senior,0,2.7,128000,17.7,onsite,1,5,37,1,1,none,46,0,2.7,5,0,75,0,5,0,3,stayed,0
EMP020369,29,Millennial,Female,Product,Mid,0,6.9,108000,-5.9,remote,1,1,43,0,5,light,37,0,3.5,2,1,71,0,3,0,5,stayed,0
EMP020370,32,Millennial,Female,Engineering,Lead,1,3.7,133000,-10.9,remote,1,2,5,1,5,power,48,1,5.3,1,0,83,0,2,0,12,rto_inflexibility,1
EMP020371,33,Millennial,Male,Engineering,Mid,0,2.4,72000,3.5,remote,1,3,6,0,5,none,31,1,5.4,3,0,68,0,2,1,22,stayed,0
EMP020372,20,Gen Z,Other,Customer Support,Lead,1,9.6,158000,5.6,hybrid,1,4,23,0,4,none,37,0,3.3,5,0,51,0,5,0,12,stayed,0
EMP020373,46,Gen X,Male,HR,Manager,1,4.8,158000,-8.9,hybrid,0,3,12,0,3,regular,48,0,6.3,3,4,58,0,5,0,8,stayed,0
EMP020374,32,Millennial,Female,Engineering,Manager,1,1.1,157000,-2.7,remote,0,0,47,1,5,light,49,0,6.0,1,1,77,1,5,0,15,stayed,0
EMP020375,38,Millennial,Female,Customer Support,Lead,1,4.4,195000,-11.1,remote,0,1,9,0,1,light,42,0,2.4,3,2,54,0,5,0,5,stayed,0
EMP020376,45,Gen X,Female,Engineering,Director,1,5.4,252000,-14.8,onsite,0,5,4,1,3,regular,46,1,4.6,1,0,63,1,4,1,14,other,1
EMP020377,36,Millennial,Male,Finance,Junior,0,0.5,47000,2.7,remote,1,2,10,0,5,none,39,0,4.0,1,1,83,0,1,1,11,poor_management,1
EMP020378,30,Millennial,Female,Engineering,Junior,0,2.4,63000,-1.3,hybrid,0,2,6,1,2,light,44,0,3.2,4,1,73,1,1,0,23,stayed,0
EMP020379,36,Millennial,Male,HR,Senior,0,0.3,132000,-7.6,hybrid,1,4,15,1,4,light,45,0,5.3,3,2,51,0,4,0,8,stayed,0
EMP020380,47,Gen X,Male,Sales,Lead,1,0.8,185000,-10.5,onsite,0,5,180,1,4,power,39,1,6.4,3,1,75,0,4,0,24,career_growth,1
EMP020381,46,Gen X,Female,Sales,Director,1,7.6,191000,-10.8,remote,1,2,31,1,3,regular,38,0,3.8,4,1,93,0,1,0,8,stayed,0
EMP020382,30,Millennial,Female,Sales,Manager,1,1.8,203000,-3.1,remote,0,0,51,0,3,light,47,1,4.6,4,1,72,1,4,1,22,stayed,0
EMP020383,23,Gen Z,Female,Engineering,Lead,1,7.4,183000,-1.2,onsite,1,5,41,1,4,power,45,0,5.3,5,2,95,1,5,0,17,rto_inflexibility,1
EMP020384,24,Gen Z,Female,Engineering,Senior,0,2.1,166000,3.0,remote,0,0,37,1,2,light,39,0,3.3,3,1,76,0,5,0,7,stayed,0
EMP020385,25,Gen Z,Male,HR,Mid,0,4.3,94000,-2.2,hybrid,1,4,53,0,1,power,49,0,6.6,2,2,76,1,3,0,21,stayed,0
EMP020386,50,Gen X,Female,Finance,Lead,1,1.8,195000,6.0,remote,1,2,55,1,3,regular,37,0,8.2,2,1,89,0,3,0,7,burnout,1
EMP020387,38,Millennial,Male,Sales,Mid,0,6.0,86000,-4.8,hybrid,1,3,20,1,3,light,41,0,1.7,2,1,58,1,5,0,3,stayed,0
EMP020388,30,Millennial,Female,Operations,Mid,0,1.3,96000,-0.6,onsite,0,4,8,1,5,light,40,0,7.1,4,2,68,1,4,1,22,stayed,0
EMP020389,20,Gen Z,Female,Sales,Junior,0,1.8,45000,-2.0,hybrid,1,3,23,0,1,regular,40,0,5.3,2,0,73,0,1,0,8,stayed,0
EMP020390,35,Millennial,Female,Operations,Director,1,3.9,268000,-1.2,remote,0,0,39,0,4,power,38,0,2.6,1,2,60,1,4,0,10,stayed,0
EMP020391,30,Millennial,Female,Operations,Senior,0,4.6,139000,6.1,hybrid,0,3,37,1,1,power,38,0,2.4,1,2,67,1,3,0,21,stayed,0
EMP020392,27,Gen Z,Female,Sales,Junior,0,0.5,76000,-13.9,remote,1,2,43,0,1,light,37,0,3.1,1,2,54,1,3,1,21,stayed,0
EMP020393,30,Millennial,Male,Sales,Senior,0,0.4,113000,12.5,hybrid,0,2,52,1,3,regular,48,0,1.1,1,0,63,0,3,0,3,stayed,0
EMP020394,27,Gen Z,Male,Marketing,Lead,1,1.2,160000,4.6,hybrid,1,3,57,0,3,light,53,0,5.4,3,1,63,0,1,0,6,stayed,0
EMP020395,28,Millennial,Male,Sales,Senior,0,1.7,144000,-19.0,hybrid,1,3,40,1,5,regular,38,0,2.4,2,2,55,1,3,0,19,stayed,0
EMP020396,61,Boomer,Male,HR,Manager,1,1.6,246000,-0.7,remote,1,3,9,0,3,regular,31,0,2.8,3,1,72,1,4,1,17,stayed,0
EMP020397,34,Millennial,Female,Marketing,Mid,0,3.2,91000,1.1,hybrid,1,5,20,1,1,power,43,0,2.3,2,1,48,0,2,1,9,stayed,0
EMP020398,34,Millennial,Male,Engineering,Senior,0,2.7,137000,-16.6,onsite,0,5,46,1,3,regular,45,0,5.5,3,2,87,0,4,1,8,involuntary_layoff,1
EMP020399,36,Millennial,Male,HR,Mid,0,4.0,81000,-3.4,remote,1,3,7,1,2,light,30,0,3.9,2,1,61,1,3,0,22,stayed,0
EMP020400,44,Gen X,Female,Product,Manager,1,3.2,157000,2.0,hybrid,1,4,6,1,3,none,41,0,4.4,1,1,69,2,2,0,8,poor_management,1
EMP020401,37,Millennial,Female,Sales,Senior,0,6.9,125000,1.6,onsite,1,5,40,0,4,light,42,0,2.6,5,0,65,1,4,0,9,stayed,0
EMP020402,32,Millennial,Female,Product,Junior,0,1.5,63000,-2.9,onsite,0,5,4,1,2,none,42,0,2.7,5,4,85,0,2,0,13,stayed,0
EMP020403,43,Millennial,Female,Engineering,Lead,1,3.3,152000,-18.4,hybrid,1,4,65,1,3,regular,41,0,6.3,3,0,53,1,1,0,22,better_offer_pay,1
EMP020404,20,Gen Z,Female,Engineering,Lead,1,3.6,172000,-15.6,hybrid,0,3,46,1,4,light,42,0,5.7,4,1,53,1,5,0,17,stayed,0
EMP020405,25,Gen Z,Male,Customer Support,Junior,0,0.7,71000,-2.1,remote,1,3,7,0,5,light,39,1,3.4,5,4,86,1,3,0,24,stayed,0
EMP020406,45,Gen X,Female,Product,Manager,1,1.8,136000,2.6,hybrid,1,4,7,0,4,light,39,0,4.2,2,2,68,1,2,0,11,stayed,0
EMP020407,36,Millennial,Female,Marketing,Manager,1,5.6,172000,3.2,remote,0,0,40,0,5,regular,48,0,7.2,4,1,65,1,4,0,8,stayed,0
EMP020408,48,Gen X,Male,Engineering,Lead,1,3.0,123000,-24.2,remote,1,2,57,1,2,power,41,0,4.5,1,1,52,0,4,0,11,rto_inflexibility,1
EMP020409,37,Millennial,Female,Product,Mid,0,2.0,98000,-11.5,remote,0,0,48,1,2,power,45,0,7.2,1,0,66,0,1,0,3,stayed,0
EMP020410,35,Millennial,Female,Product,Senior,0,2.2,111000,-5.0,onsite,0,4,9,1,2,light,43,1,4.9,5,4,81,0,5,0,16,stayed,0
EMP020411,31,Millennial,Male,Product,Junior,0,2.4,70000,5.9,hybrid,0,3,31,1,3,light,48,1,4.6,2,2,67,0,5,1,9,stayed,0
EMP020412,20,Gen Z,Male,Customer Support,Lead,1,3.8,147000,0.7,hybrid,0,2,23,1,5,power,31,0,2.9,2,1,36,2,5,0,19,stayed,0
EMP020413,51,Gen X,Female,Customer Support,Manager,1,2.7,197000,-6.6,remote,0,0,13,1,1,power,37,0,4.3,1,2,46,0,3,0,12,stayed,0
EMP020414,24,Gen Z,Female,Sales,Lead,1,4.4,147000,11.8,onsite,0,5,92,0,1,regular,44,1,5.0,4,2,100,2,3,1,14,stayed,0
EMP020415,45,Gen X,Female,Sales,Senior,0,0.9,143000,-5.0,hybrid,0,3,18,0,4,power,37,0,2.3,1,4,53,1,5,0,23,stayed,0
EMP020416,40,Millennial,Female,Sales,Lead,1,7.4,150000,-18.4,remote,0,0,29,0,2,regular,48,1,5.8,2,2,64,0,4,0,18,stayed,0
EMP020417,37,Millennial,Male,Marketing,Junior,0,1.1,66000,20.6,onsite,0,5,29,1,3,regular,52,0,8.3,5,2,78,0,5,0,12,stayed,0
EMP020418,48,Gen X,Male,Operations,Junior,0,6.0,60000,-11.0,onsite,0,4,42,1,3,none,39,0,4.8,5,1,82,0,4,1,7,stayed,0
EMP020419,25,Gen Z,Male,Operations,Junior,0,1.6,49000,5.6,hybrid,1,3,73,1,3,power,30,0,4.9,4,0,93,0,1,0,11,stayed,0
EMP020420,37,Millennial,Male,Sales,Junior,0,0.7,54000,5.4,hybrid,0,2,46,0,2,none,45,0,8.0,4,0,55,2,4,1,20,stayed,0
EMP020421,21,Gen Z,Male,Sales,Senior,0,2.3,134000,-12.5,remote,0,1,28,1,1,light,54,0,5.5,4,1,64,0,4,0,8,stayed,0
EMP020422,31,Millennial,Male,Operations,Junior,0,4.6,70000,-4.4,remote,0,0,81,0,5,light,46,1,5.5,3,1,68,0,3,1,19,career_growth,1
EMP020423,30,Millennial,Female,Operations,Mid,0,3.2,81000,5.3,hybrid,0,2,70,1,4,regular,45,0,5.9,5,0,73,0,3,1,20,stayed,0
EMP020424,52,Gen X,Male,Sales,Junior,0,4.7,55000,-5.1,onsite,0,5,14,0,1,regular,39,0,6.7,5,1,47,1,3,0,20,stayed,0
EMP020425,39,Millennial,Male,Engineering,Junior,0,3.2,62000,-7.2,remote,1,2,72,1,2,light,33,0,7.1,3,1,53,0,5,0,8,stayed,0
EMP020426,40,Millennial,Female,Operations,Mid,0,1.8,98000,-1.5,onsite,0,5,5,1,4,power,43,1,5.0,5,4,65,0,1,0,22,stayed,0
EMP020427,37,Millennial,Female,Finance,Senior,0,5.9,99000,-13.2,onsite,0,5,64,1,3,light,42,1,5.5,1,1,81,0,1,0,19,poor_management,1
EMP020428,31,Millennial,Female,Data,Mid,0,6.3,106000,-1.7,hybrid,1,4,65,1,2,none,53,1,6.4,3,2,91,1,5,0,21,stayed,0
EMP020429,36,Millennial,Female,Sales,Junior,0,0.5,60000,-2.9,remote,1,3,64,0,4,light,36,0,4.8,2,2,41,0,4,0,8,stayed,0
EMP020430,23,Gen Z,Male,Data,Mid,0,3.9,92000,-4.0,remote,1,2,25,1,5,light,48,1,5.7,1,2,56,1,1,0,12,rto_inflexibility,1
EMP020431,40,Millennial,Female,Customer Support,Junior,0,2.9,65000,4.5,hybrid,1,3,7,1,4,regular,37,1,1.0,4,2,66,1,4,0,20,stayed,0
EMP020432,20,Gen Z,Male,Engineering,Senior,0,4.3,119000,-6.5,onsite,0,4,127,0,2,power,30,0,4.3,3,1,86,0,3,0,8,stayed,0
EMP020433,42,Millennial,Other,Engineering,Senior,0,7.1,157000,-12.1,onsite,1,5,32,1,4,light,36,0,4.3,5,1,69,0,5,0,21,stayed,0
EMP020434,23,Gen Z,Other,Sales,Mid,0,7.1,101000,4.0,onsite,0,5,17,0,4,light,52,0,8.6,3,0,93,0,1,0,15,stayed,0
EMP020435,39,Millennial,Male,Engineering,Lead,1,2.5,152000,-4.5,remote,0,1,10,1,3,regular,50,1,4.3,5,4,49,1,2,1,14,stayed,0
EMP020436,43,Millennial,Other,Product,Senior,0,3.2,112000,10.6,onsite,0,4,65,1,4,light,46,0,5.4,1,2,48,1,1,0,8,poor_management,1
EMP020437,30,Millennial,Male,Finance,Mid,0,5.6,116000,-10.2,onsite,0,4,33,1,5,regular,37,0,4.2,2,2,48,0,3,0,8,stayed,0
EMP020438,45,Gen X,Female,Sales,Senior,0,2.5,146000,-25.4,hybrid,1,4,18,1,5,light,33,0,3.8,5,2,50,0,4,0,8,stayed,0
EMP020439,27,Gen Z,Female,Data,Mid,0,10.8,76000,-6.4,remote,1,2,34,0,4,light,46,0,5.2,3,2,79,2,5,1,10,stayed,0
EMP020440,54,Gen X,Male,Finance,Junior,0,10.4,55000,-20.6,hybrid,0,2,17,1,2,regular,49,0,4.9,5,0,81,1,4,0,8,stayed,0
EMP020441,40,Millennial,Male,Customer Support,Senior,0,0.2,132000,-13.0,hybrid,1,4,3,0,2,light,36,0,4.8,4,2,69,0,4,1,13,stayed,0
EMP020442,29,Millennial,Female,Engineering,Senior,0,5.9,142000,1.7,remote,0,1,81,1,5,regular,36,0,4.7,1,0,67,1,3,0,4,stayed,0
EMP020443,49,Gen X,Male,Product,Senior,0,4.6,135000,-9.3,onsite,0,5,24,1,1,regular,40,0,4.7,2,2,78,1,2,0,5,stayed,0
EMP020444,37,Millennial,Female,Engineering,Lead,1,5.0,156000,17.1,hybrid,1,3,81,1,4,regular,53,0,4.2,4,0,75,0,3,0,24,stayed,0
EMP020445,32,Millennial,Male,Operations,Senior,0,1.5,136000,20.8,hybrid,1,4,35,1,4,none,37,0,6.1,3,1,75,0,4,0,23,stayed,0
EMP020446,42,Millennial,Female,Operations,Senior,0,3.0,140000,2.2,hybrid,0,3,50,1,3,light,44,1,1.7,1,0,59,0,4,0,11,stayed,0
EMP020447,38,Millennial,Female,Finance,Senior,0,1.8,147000,8.7,hybrid,0,3,1,1,2,regular,56,0,4.4,4,2,65,0,1,0,10,stayed,0
EMP020448,32,Millennial,Female,Engineering,Manager,1,14.8,150000,-1.8,onsite,0,4,10,0,5,light,52,0,5.5,2,2,69,0,5,0,7,stayed,0
EMP020449,20,Gen Z,Female,Marketing,Junior,0,0.6,67000,-1.4,hybrid,0,2,19,1,4,regular,37,0,4.8,2,2,78,0,2,0,16,stayed,0
EMP020450,20,Gen Z,Male,Product,Senior,0,1.4,152000,-8.6,onsite,1,5,20,1,3,regular,32,0,3.7,5,2,76,0,5,0,3,stayed,0
EMP020451,43,Millennial,Male,Product,Junior,0,0.9,72000,-11.1,hybrid,0,2,25,0,1,light,40,0,5.1,5,2,49,0,1,0,11,stayed,0
EMP020452,32,Millennial,Male,Engineering,Junior,0,2.2,72000,6.7,hybrid,1,3,51,0,2,light,42,0,3.7,1,2,54,1,5,0,14,poor_management,1
EMP020453,20,Gen Z,Female,Customer Support,Lead,1,9.9,155000,-13.2,onsite,1,5,52,1,1,regular,44,0,3.2,3,2,72,2,4,0,19,stayed,0
EMP020454,37,Millennial,Female,Engineering,Lead,1,1.9,159000,-4.5,hybrid,0,3,26,1,2,light,46,0,5.4,1,2,56,0,1,0,19,stayed,0
EMP020455,48,Gen X,Female,HR,Junior,0,2.2,60000,-4.0,remote,1,3,31,1,1,none,46,0,1.0,3,2,69,0,2,0,15,rto_inflexibility,1
EMP020456,28,Millennial,Male,Engineering,Mid,0,10.6,98000,6.0,hybrid,0,3,48,1,3,none,45,0,6.4,2,1,87,1,3,1,21,stayed,0
EMP020457,27,Gen Z,Female,Product,Manager,1,3.8,181000,-10.3,onsite,1,5,17,1,2,regular,37,0,6.2,5,1,73,1,3,1,24,stayed,0
EMP020458,38,Millennial,Other,Engineering,Lead,1,4.5,187000,-0.7,remote,1,2,21,1,1,regular,47,0,3.9,2,1,53,0,1,0,9,rto_inflexibility,1
EMP020459,34,Millennial,Male,Customer Support,Junior,0,1.7,49000,-2.6,remote,0,0,33,1,1,regular,42,1,3.8,1,1,74,1,1,0,20,stayed,0
EMP020460,45,Gen X,Female,HR,Senior,0,3.3,148000,-9.1,onsite,0,4,33,1,4,light,42,0,3.6,3,1,66,1,1,1,23,stayed,0
EMP020461,41,Millennial,Female,Engineering,Mid,0,1.0,105000,-4.9,onsite,0,5,45,1,5,light,46,0,2.6,4,2,63,0,5,0,18,stayed,0
EMP020462,28,Millennial,Male,HR,Junior,0,2.3,58000,2.9,hybrid,0,2,20,1,2,light,47,0,9.8,5,1,76,1,5,0,7,stayed,0
EMP020463,28,Millennial,Male,Customer Support,Manager,1,4.0,157000,0.6,hybrid,0,2,21,0,3,regular,34,0,7.9,5,0,81,0,4,0,9,stayed,0
EMP020464,45,Gen X,Male,Customer Support,Senior,0,7.3,160000,13.0,hybrid,0,2,6,1,5,regular,38,0,1.9,1,1,50,1,1,0,17,stayed,0
EMP020465,48,Gen X,Female,Sales,Junior,0,2.1,67000,-12.4,hybrid,0,3,37,0,4,power,33,0,4.3,3,4,64,0,1,0,6,stayed,0
EMP020466,37,Millennial,Male,Engineering,Mid,0,4.9,94000,-6.5,onsite,1,5,6,1,5,regular,35,0,5.1,1,1,80,0,4,1,9,poor_management,1
EMP020467,27,Gen Z,Female,Finance,Mid,0,7.1,98000,7.7,onsite,1,5,9,0,4,regular,45,0,2.9,2,4,59,0,4,0,5,stayed,0
EMP020468,40,Millennial,Male,Engineering,Mid,0,2.0,83000,-9.0,remote,1,3,76,1,4,power,43,0,1.0,1,1,77,1,1,0,11,stayed,0
EMP020469,37,Millennial,Female,Marketing,Mid,0,2.6,97000,0.5,hybrid,1,3,66,1,3,light,31,1,4.0,5,4,80,1,2,0,8,better_offer_pay,1
EMP020470,25,Gen Z,Male,Engineering,Junior,0,1.2,71000,3.0,onsite,1,5,76,1,1,light,42,1,3.7,4,2,61,0,3,1,23,stayed,0
EMP020471,30,Millennial,Female,Operations,Senior,0,0.3,156000,-7.8,onsite,0,4,21,1,3,regular,53,0,3.8,3,2,47,0,3,0,7,relocation,1
EMP020472,46,Gen X,Male,Finance,Junior,0,1.8,66000,-8.0,hybrid,0,3,42,0,3,light,37,0,6.1,4,1,49,1,4,0,17,stayed,0
EMP020473,34,Millennial,Female,Operations,Mid,0,0.9,106000,1.0,remote,1,1,37,1,4,none,43,0,5.5,5,1,69,0,1,0,5,stayed,0
EMP020474,38,Millennial,Female,Engineering,Manager,1,7.1,208000,5.6,hybrid,0,2,5,1,1,none,41,1,3.9,4,2,77,0,3,0,12,stayed,0
EMP020475,50,Gen X,Female,Engineering,Senior,0,3.2,111000,13.2,onsite,0,4,72,1,3,none,48,0,4.6,5,0,73,0,2,1,10,stayed,0
EMP020476,30,Millennial,Male,Marketing,Lead,1,1.3,189000,-11.5,onsite,0,4,13,1,3,none,39,0,5.5,3,4,66,1,3,0,6,relocation,1
EMP020477,28,Millennial,Male,HR,Mid,0,1.9,85000,1.3,hybrid,0,2,24,1,4,regular,49,0,5.2,4,0,59,0,3,0,3,stayed,0
EMP020478,41,Millennial,Female,Customer Support,Junior,0,4.6,67000,-7.4,remote,1,2,13,0,2,regular,51,1,3.3,3,1,77,0,2,0,14,stayed,0
EMP020479,43,Millennial,Male,Product,Director,1,1.1,281000,-1.5,remote,1,1,14,1,2,light,34,0,4.8,4,2,79,0,4,0,4,stayed,0
EMP020480,21,Gen Z,Female,HR,Lead,1,6.8,165000,-6.2,hybrid,0,3,20,0,3,light,54,1,4.3,4,2,53,1,4,1,22,stayed,0
EMP020481,43,Millennial,Male,Engineering,Junior,0,8.2,69000,12.0,remote,0,0,43,0,2,light,39,1,4.1,4,1,70,0,1,1,5,stayed,0
EMP020482,24,Gen Z,Female,Product,Mid,0,2.6,90000,17.0,remote,1,2,10,0,1,regular,48,1,2.0,4,2,53,0,2,0,7,stayed,0
EMP020483,20,Gen Z,Female,Marketing,Junior,0,5.3,78000,-3.6,remote,0,1,33,1,4,none,52,1,3.4,5,1,98,0,4,0,13,stayed,0
EMP020484,26,Gen Z,Female,Sales,Director,1,0.4,197000,12.7,onsite,1,5,74,1,1,none,42,1,10.0,5,2,70,0,1,0,9,burnout,1
EMP020485,33,Millennial,Male,Engineering,Senior,0,4.7,160000,-12.3,hybrid,0,2,41,1,1,light,38,0,6.4,1,1,100,1,4,0,4,stayed,0
EMP020486,54,Gen X,Female,Customer Support,Mid,0,2.7,94000,-8.0,onsite,1,5,43,1,2,light,40,0,4.0,1,1,43,0,2,0,22,poor_management,1
EMP020487,39,Millennial,Female,Sales,Manager,1,1.6,154000,-6.5,onsite,1,5,63,1,2,power,49,0,3.9,2,2,72,0,1,1,24,career_growth,1
EMP020488,39,Millennial,Female,Product,Senior,0,9.8,122000,-1.7,remote,0,1,12,1,2,regular,43,0,4.3,5,2,90,0,4,1,11,stayed,0
EMP020489,35,Millennial,Male,HR,Mid,0,1.2,78000,-12.2,hybrid,1,4,1,1,4,regular,47,0,9.2,3,2,74,0,3,0,24,stayed,0
EMP020490,38,Millennial,Male,Customer Support,Junior,0,3.2,74000,0.3,hybrid,1,3,32,0,3,power,44,1,5.0,2,1,45,0,1,0,3,stayed,0
EMP020491,28,Millennial,Male,Engineering,Senior,0,11.7,133000,-2.6,remote,0,1,26,1,5,power,51,0,3.7,5,2,49,1,2,0,21,stayed,0
EMP020492,27,Gen Z,Male,Product,Mid,0,8.9,93000,-6.6,hybrid,0,3,26,1,1,none,44,1,4.9,4,4,100,0,5,0,22,stayed,0
EMP020493,26,Gen Z,Male,Sales,Lead,1,7.3,162000,6.4,hybrid,0,3,24,1,4,regular,40,0,3.7,4,2,41,0,5,0,4,stayed,0
EMP020494,46,Gen X,Male,Sales,Senior,0,2.5,125000,-9.1,onsite,0,4,23,0,5,power,50,0,5.2,1,2,64,0,2,0,5,stayed,0
EMP020495,35,Millennial,Male,Product,Senior,0,2.9,125000,1.6,onsite,1,5,24,1,1,regular,48,1,7.0,1,4,53,0,5,1,19,rto_inflexibility,1
EMP020496,20,Gen Z,Female,Sales,Senior,0,6.5,123000,-6.7,remote,0,1,26,0,4,light,47,0,5.0,1,1,42,1,4,1,10,stayed,0
EMP020497,47,Gen X,Female,Data,Mid,0,2.7,69000,-0.6,hybrid,1,4,73,1,1,light,49,0,4.5,4,1,70,0,4,1,14,stayed,0
EMP020498,50,Gen X,Female,Engineering,Mid,0,3.1,80000,3.0,onsite,0,4,12,1,3,regular,45,0,2.9,1,0,60,0,2,0,12,stayed,0
EMP020499,28,Millennial,Male,Engineering,Lead,1,8.6,179000,-4.2,remote,0,1,164,1,1,power,37,1,1.8,2,4,66,0,4,1,19,stayed,0
EMP020500,36,Millennial,Male,Sales,Senior,0,3.7,131000,1.5,onsite,0,4,40,1,4,regular,51,0,6.8,1,2,49,0,1,1,5,stayed,0
EMP020501,35,Millennial,Female,Sales,Mid,0,2.1,111000,-14.0,hybrid,1,4,6,1,4,light,30,0,5.5,3,0,60,2,3,0,6,stayed,0
EMP020502,31,Millennial,Male,Sales,Mid,0,1.9,107000,-6.2,hybrid,1,4,72,0,5,regular,40,0,3.4,4,1,29,0,3,0,17,stayed,0
EMP020503,32,Millennial,Female,Sales,Senior,0,4.3,134000,4.8,remote,0,0,22,1,5,regular,45,1,9.5,1,0,55,0,1,0,24,stayed,0
EMP020504,30,Millennial,Female,Sales,Junior,0,2.5,54000,4.3,hybrid,0,3,29,1,4,regular,44,0,6.2,3,4,70,1,1,0,23,stayed,0
EMP020505,30,Millennial,Male,Engineering,Mid,0,4.7,100000,-8.5,onsite,0,5,33,1,3,regular,40,0,6.9,5,1,44,0,4,0,8,better_offer_pay,1
EMP020506,42,Millennial,Male,Engineering,Senior,0,1.9,124000,-1.9,hybrid,1,4,27,1,5,regular,43,1,7.2,1,2,25,1,2,1,19,stayed,0
EMP020507,32,Millennial,Female,Engineering,Mid,0,3.4,85000,-5.1,hybrid,0,3,23,1,5,regular,48,1,6.9,2,1,41,0,2,1,3,relocation,1
EMP020508,41,Millennial,Female,Finance,Mid,0,1.7,75000,-16.4,hybrid,1,5,22,1,4,power,51,1,5.8,4,0,80,0,3,0,24,stayed,0
EMP020509,30,Millennial,Male,Sales,Mid,0,1.4,71000,2.7,remote,0,0,3,1,3,none,47,0,7.0,3,2,84,0,5,0,15,stayed,0
EMP020510,31,Millennial,Male,Operations,Mid,0,4.1,92000,18.1,remote,0,1,19,1,4,light,47,1,5.1,4,2,64,1,4,0,11,stayed,0
EMP020511,32,Millennial,Female,Data,Mid,0,7.1,97000,-4.7,hybrid,1,5,28,1,2,light,44,1,4.8,1,0,84,0,5,0,16,stayed,0
EMP020512,42,Millennial,Female,Sales,Junior,0,2.6,71000,-7.1,hybrid,0,2,6,1,4,power,46,1,5.0,5,2,71,0,4,0,18,stayed,0
EMP020513,49,Gen X,Female,Finance,Mid,0,1.4,96000,-15.2,hybrid,0,3,14,1,5,none,50,1,1.3,1,1,76,0,5,1,18,stayed,0
EMP020514,50,Gen X,Female,Engineering,Lead,1,9.6,143000,2.3,hybrid,1,4,51,1,1,none,36,0,1.4,4,4,70,0,4,0,21,stayed,0
EMP020515,37,Millennial,Male,Sales,Lead,1,3.6,189000,-3.6,hybrid,1,4,48,1,2,none,41,0,5.1,3,0,68,0,4,1,17,other,1
EMP020516,30,Millennial,Other,Engineering,Mid,0,6.5,87000,2.2,remote,0,1,39,1,5,light,38,0,6.0,1,2,72,0,4,0,7,stayed,0
EMP020517,25,Gen Z,Female,Engineering,Junior,0,2.3,65000,5.9,hybrid,0,2,58,1,4,power,56,0,4.9,2,0,73,1,4,0,6,stayed,0
