likes,shares,comments,views,watch_time_sec,caption_length,hashtags,posting_hour,creator_followers,popularity_score
177257,66204,25976,699045,27.19,79,17,6,9455676,100.0
69337,2882,6566,784022,65.22,14,11,11,7626021,34.17
166598,46974,30844,858630,14.81,161,11,14,1073440,100.0
91047,19376,14217,755435,100.08,143,8,10,9148420,73.88
34258,9986,6815,285255,27.9,65,4,10,6508898,79.73
82662,8269,1429,915705,61.68,124,7,2,3057563,34.42
154587,28544,22596,566952,43.55,112,10,22,3438001,100.0
133301,16461,22852,627894,72.66,61,13,13,143016,100.0
16956,6155,2767,300022,98.9,185,20,3,6519770,48.63
140206,41648,16255,849729,102.89,72,16,13,5848457,100.0
211344,25128,25228,834288,85.23,35,18,6,337734,100.0
138953,23690,21793,711915,76.42,97,15,10,2542754,100.0
197025,95915,27865,823598,77.25,125,10,6,8950288,100.0
18784,729,1117,128939,115.7,73,0,14,9578187,52.86
144881,33320,4709,571584,73.89,165,18,10,333836,100.0
141147,36837,6622,548556,117.48,189,8,20,8624572,100.0
23318,7651,1579,296226,115.79,184,13,14,9017848,57.15
183162,56975,19260,632795,15.15,150,14,17,5574248,100.0
18001,8069,803,174434,17.44,29,13,15,5137660,72.09
92744,29329,18331,320888,53.18,139,12,12,4821767,100.0
48219,2921,7198,346704,111.86,39,10,14,5904243,63.0
129212,22076,5971,562733,101.84,61,12,17,2767431,100.0
31679,3773,4411,796402,47.11,151,14,12,7583026,21.56
173263,10704,20074,589127,28.1,112,4,23,2786348,100.0
162970,34404,4330,901992,113.02,10,19,22,4990397,89.18
200314,76921,20642,908070,24.38,92,4,14,2625689,100.0
17885,2386,2555,70180,53.26,191,2,5,774089,100.0
133445,49744,846,890829,26.31,46,18,4,6643477,89.14
42550,19281,4217,167715,102.3,91,0,15,999520,100.0
95779,33811,17242,587003,6.87,178,11,22,685154,100.0
101103,13178,17124,990160,111.72,191,11,0,3526304,57.87
11252,5618,605,241615,112.17,195,0,23,3274775,45.66
8858,1708,342,672753,104.55,82,16,20,8134340,16.01
222016,64881,32404,881826,40.94,187,1,21,931138,100.0
208708,65737,30821,897994,106.06,7,0,8,3468022,100.0
232967,84337,21137,977494,13.79,192,7,11,6125454,100.0
51601,14807,5225,273518,34.77,125,7,15,7553668,100.0
133957,7879,23129,504994,30.42,157,13,13,3587139,100.0
6515,2076,430,46745,66.02,130,9,0,4765735,85.79
90293,10884,3373,621283,112.35,78,6,3,3978630,61.89
34267,7397,5263,118906,101.7,34,1,4,2100851,100.0
133272,43004,19034,490444,43.4,55,4,9,5816410,100.0
52729,6546,6477,882221,87.24,163,13,11,282256,33.6
50180,3992,7350,802046,62.08,72,13,1,100549,30.57
2610,93,301,114077,6.72,108,2,2,647207,8.04
5885,1351,903,105908,57.01,26,15,14,7079987,35.97
2515,344,55,22332,25.86,157,20,5,5421151,42.36
57298,18033,9404,342271,40.46,148,19,9,9762274,100.0
128696,13313,13576,598813,9.27,10,15,5,3555873,83.15
135371,38505,20559,799764,99.37,124,8,9,6999828,100.0
116207,32450,9167,687040,13.64,37,5,22,7118753,92.43
1932,939,169,68048,37.23,160,5,3,2916159,25.06
148467,11182,12277,565353,16.29,147,3,21,9827883,90.22
2387,1149,198,71711,73.85,11,17,9,3078096,32.14
122709,24740,13576,466836,24.21,81,7,8,3320558,100.0
124990,9776,15295,787716,113.38,158,11,10,9477889,70.05
76806,30749,618,303900,50.13,132,10,19,3655915,100.0
67315,28164,6972,933034,4.14,67,0,18,5386834,50.63
14750,3277,1522,557647,106.58,49,1,15,4827698,23.87
38866,18298,1189,646382,74.12,39,17,6,8807485,49.13
30445,12209,4904,551984,34.18,56,19,19,8372127,43.23
115824,42755,4681,432107,17.86,106,12,21,8534473,100.0
62578,15605,5328,458029,29.05,144,14,19,8969410,73.02
256592,123030,10151,891661,24.62,154,12,2,6608643,100.0
47855,3591,8806,763560,112.65,11,6,19,6635616,37.15
14631,6260,2845,528178,49.29,24,10,3,8061226,26.36
93025,4269,8857,459347,55.71,182,14,1,9858055,69.83
48046,17239,5959,436369,52.85,116,12,14,4385483,77.05
9559,793,102,808638,114.82,72,9,13,3034779,14.92
78701,37438,10018,676424,45.99,103,5,4,205924,94.32
37221,12029,2854,499205,102.65,55,14,22,3007756,53.56
10731,5063,1105,136168,81.74,96,7,1,7472446,67.2
80020,31099,1830,647200,48.91,107,5,19,7762474,79.79
92842,7908,4069,550447,11.39,103,15,7,4483331,54.78
5030,1126,645,246822,99.21,198,16,11,1358921,20.52
84769,23395,12823,460427,100.01,167,12,7,7239680,100.0
18821,5554,2308,249945,60.66,70,9,21,5868818,50.27
129114,63395,4275,634271,32.9,140,18,8,4606818,100.0
129799,36966,15290,549837,110.26,114,16,15,7835403,100.0
119863,2525,11413,442101,94.08,200,18,15,1356145,88.7
167588,20220,26175,741022,115.1,182,8,11,7640759,100.0
2746,1282,234,185630,99.99,75,17,19,914742,20.81
17779,7582,2400,595535,58.44,174,12,16,4877314,27.57
67849,18433,710,854935,32.54,98,12,19,6438028,41.31
35799,9811,2290,315875,109.03,5,6,3,3461994,70.07
12776,1572,2385,322542,35.2,33,12,3,2327761,21.86
102667,17222,6003,790588,94.98,25,1,1,1383552,62.95
26306,6632,1952,166931,117.47,137,14,4,4516476,91.76
63996,3131,2683,393493,16.42,52,14,2,3515134,47.24
26378,336,3824,370201,69.77,9,16,14,1441146,29.88
9587,3512,438,264342,74.46,162,6,3,3045649,29.23
80666,27804,1680,567199,96.4,81,11,19,8181627,89.32
41642,18613,5094,168662,78.87,180,8,13,6807629,100.0
6977,1584,657,102387,99.14,14,16,10,3048202,43.83
4070,1338,699,133850,89.93,92,16,14,9899106,28.99
19450,7422,1820,267248,75.61,19,14,3,1263006,55.0
5181,2444,96,283233,13.53,194,0,8,8599437,13.89
34364,4381,3955,891181,34.86,166,6,2,870580,19.44
20366,417,3862,934074,107.69,64,4,21,3547477,18.68
146148,26287,22599,698703,68.12,53,16,6,2987621,100.0
102369,32223,19168,391670,65.13,38,2,22,7554377,100.0
54784,18024,4848,305040,54.51,152,18,10,797135,100.0
19942,861,3412,874086,74.69,129,12,16,5847968,15.94
158090,30455,29717,695099,104.88,73,20,21,157158,100.0
86877,37584,7321,543143,17.51,82,1,8,7003342,100.0
87326,2866,9165,660062,70.43,66,20,17,2851932,48.26
45538,3005,3599,426108,26.05,104,8,2,1521434,37.37
230966,101322,30340,833836,66.21,173,15,13,5024636,100.0
51397,11546,279,261008,89.69,17,8,22,3652863,93.39
201871,30278,12321,814325,32.92,172,6,2,9993845,100.0
161121,34773,27817,799602,29.58,197,17,17,122468,100.0
28840,13007,2140,748145,119.15,12,5,4,4144914,39.16
41217,18894,5021,139382,27.76,40,3,4,3712141,100.0
88985,12669,17317,338851,25.6,176,12,3,3948217,100.0
257119,6628,1291,929755,73.15,197,20,16,3200599,70.79
11906,4515,320,610995,102.61,136,17,4,9020616,21.94
39746,11995,4652,334426,7.87,131,10,0,5477674,70.86
23828,11256,2094,184055,61.2,197,18,8,3210345,100.0
45615,15240,2376,265173,89.49,64,18,10,6298131,100.0
23411,769,4553,117767,66.33,85,19,6,6733204,81.92
3753,1376,376,223488,102.97,106,14,10,9254370,21.07
223048,79786,23485,939000,35.31,81,20,8,9449286,100.0
7612,3543,1440,96731,109.77,7,11,18,2713958,74.51
104595,33430,3922,469100,98.42,188,10,14,358794,100.0
87295,11839,16005,624204,87.95,18,9,16,3966725,74.96
59626,27143,3227,292181,72.5,76,12,0,5039040,100.0
9870,2650,1408,72645,112.83,108,15,22,4840863,89.47
216757,93278,31943,908710,58.45,32,0,11,3114681,100.0
52997,8625,4784,375961,95.68,168,17,2,4837871,70.25
7301,2449,1130,153393,20.45,138,10,19,2535396,33.05
108325,3486,2237,928736,62.75,111,15,8,2526148,35.16
33325,11099,4200,165872,89.81,128,12,22,4386677,100.0
54963,4952,10202,630351,90.4,87,0,22,4021555,46.47
172175,4017,32799,949539,119.8,165,19,7,726406,78.38
47517,9531,3199,808622,86.65,59,9,0,1006012,35.17
54387,14311,9041,275494,92.74,62,20,19,9651763,100.0
34086,16658,3826,418205,46.35,103,3,3,7739145,67.63
139841,65322,20225,521340,53.02,188,12,4,4891146,100.0
36324,13853,4202,254539,112.52,150,19,0,5698739,100.0
13539,5221,2169,282138,76.38,119,18,12,3306124,41.51
51654,8149,3684,755772,97.38,128,9,8,4759750,37.85
63517,27148,10937,684605,55.99,78,2,11,6784444,75.79
277456,66001,4834,977475,7.63,159,20,12,6712594,100.0
187580,65385,34052,649746,81.52,104,1,0,4315504,100.0
87390,12960,9724,787132,37.04,124,11,23,3189867,51.64
45206,16721,1536,647756,41.49,50,19,13,3017221,45.7
88487,16775,16706,485743,119.08,180,3,5,9064820,100.0
33482,4530,4557,632103,21.4,131,9,23,1101881,25.31
78026,38239,14953,388437,72.79,175,2,19,9406428,100.0
59479,22237,2797,311629,99.88,114,14,9,5572725,100.0
22631,6730,3807,240225,79.94,10,2,16,6110614,66.74
118626,37914,17400,642604,78.89,51,17,3,3582367,100.0
86872,39177,5505,738385,5.08,113,5,13,8317573,82.69
63274,28822,3381,660210,22.76,45,10,22,9833782,68.94
63703,16974,8155,743307,7.34,11,1,8,3962697,48.94
7955,2054,427,557808,94.55,121,4,17,4376469,16.56
51184,12481,1949,850983,40.26,80,6,22,3682298,32.44
34430,7298,1339,176091,43.8,75,2,16,1118229,90.63
22045,5451,1382,302968,95.12,108,16,0,8841872,45.48
37828,8903,6380,442601,20.95,114,7,0,6215778,50.11
24624,9277,718,161952,74.43,180,0,12,3568514,98.46
93181,27843,719,483839,55.29,8,17,9,8004167,100.0
54744,12489,5821,669141,7.47,159,5,11,7526345,42.3
217610,18207,18808,865443,5.83,140,10,9,8377742,88.21
224040,67534,15897,934609,29.06,34,14,2,6291694,100.0
151299,63438,3888,612863,54.96,53,4,14,8751019,100.0
128334,48409,15260,476861,100.17,96,13,12,6182841,100.0
216903,52937,21884,727226,75.82,118,1,12,5769523,100.0
140560,33060,12111,523821,64.49,130,17,7,3633769,100.0
191041,63064,33892,987359,30.45,49,4,10,3541543,100.0
46465,21266,1509,680732,78.33,113,19,11,9810397,54.39
34174,714,292,116889,91.84,37,0,23,2428157,75.64
157083,5794,31415,525804,19.97,75,6,19,2749086,100.0
72439,9300,11570,685419,40.33,188,9,5,4200126,51.4
141289,52498,16239,606331,46.81,155,18,6,3586627,100.0
7227,2432,1339,56798,12.48,37,8,18,2526219,87.19
23060,3650,4574,260991,87.11,160,1,10,8595821,53.51
24900,7554,524,97276,76.8,175,12,1,9288939,100.0
33083,8260,3581,519958,56.42,137,15,13,5712528,39.42
75798,36977,12205,431672,93.55,195,15,15,329312,100.0
106139,52089,6209,372165,83.37,53,0,16,7192400,100.0
63053,5402,12255,424658,46.6,43,9,10,3293048,68.72
38488,8033,6053,924915,44.61,12,8,23,5137358,26.38
43506,7755,6665,508609,74.52,24,7,6,4673274,49.64
80524,39330,13036,581098,11.95,128,2,1,7444551,100.0
13825,6532,2360,48078,50.69,86,10,9,5618298,100.0
134958,35963,17027,547345,95.25,95,8,19,7841134,100.0
65657,28190,9593,287194,66.66,108,1,2,7707589,100.0
114817,3842,11453,484400,7.39,48,8,6,2476595,73.81
4716,2050,906,152041,52.54,54,2,13,7809979,29.41
20010,7026,1659,460458,53.15,58,20,23,7795174,31.97
103510,10686,15394,463869,94.45,110,9,9,3198376,100.0
148067,29475,24157,527521,72.8,44,7,8,9348430,100.0
9054,771,1251,787261,21.98,16,0,5,6610317,6.67
146908,22645,26070,726434,6.99,135,14,18,4033214,99.23
123530,15173,16418,426898,58.79,24,19,3,1018242,100.0
32925,2904,700,422258,54.93,85,9,0,2584086,29.21
2003,283,113,13140,80.99,10,14,7,8567122,66.57
17383,3058,2475,213848,43.67,58,2,12,8537247,43.6
2348,751,140,18728,68.04,34,16,19,2639772,77.58
51460,19182,6271,214011,40.68,27,15,7,433795,100.0
107567,4380,9066,484055,102.55,169,4,7,7905529,77.79
126159,59616,11240,923929,33.64,102,6,0,1761971,100.0
81982,26771,9332,338111,11.82,69,9,14,9662133,100.0
62377,4070,4788,442485,45.91,53,11,0,4361904,50.1
79794,11711,6663,356618,108.03,116,8,19,8962329,100.0
42619,7347,6255,738183,72.94,79,14,20,3598159,35.15
16633,4541,3246,855876,111.84,153,16,22,2850333,23.22
119217,59037,3213,736620,112.85,22,12,11,7893034,100.0
63641,1011,10521,302283,116.43,141,11,22,9468014,83.2
159896,14343,30723,933825,3.34,165,1,9,4866219,74.61
29998,14889,5548,176603,14.29,68,8,16,9348600,100.0
47567,20280,8326,164179,5.3,193,12,15,5323407,100.0
51957,15053,5707,340448,44.78,125,9,14,7364050,91.79
261242,56120,18319,944694,52.58,6,7,19,4798367,100.0
21311,10072,2288,225164,101.26,151,18,0,983136,81.41
13162,3147,610,52880,12.92,37,6,16,6681908,100.0
40055,7443,328,365454,44.58,185,17,5,4171865,47.42
39675,19493,2480,687617,36.83,48,15,5,3818412,46.28
253480,43620,38420,873838,37.44,8,18,9,1075631,100.0
91014,43099,7144,429747,80.67,63,2,2,7079669,100.0
80330,33846,6453,357842,39.22,57,5,7,7601817,100.0
15149,3168,1963,56772,105.26,35,3,2,57609,100.0
80000,2120,6123,594667,63.72,133,16,8,8479375,44.57
128043,38060,722,886109,42.33,91,14,6,7530304,76.7
14043,3323,1490,707043,80.88,39,2,6,1707625,18.34
1696,505,196,14346,63.84,55,6,17,7173937,75.47
33421,9413,5878,618600,44.41,165,15,8,8812788,37.59
30927,10992,6117,208589,32.02,146,2,18,5039582,100.0
9772,3185,912,688697,3.76,83,14,10,3695927,8.83
68931,13368,12634,808004,117.65,35,6,1,2998048,57.1
118516,29368,20964,652697,12.58,147,7,16,1779385,100.0
189404,83598,37612,678946,17.15,134,12,5,6947559,100.0
13947,815,2489,86216,117.89,200,14,7,1532769,75.25
31180,13779,1655,703392,113.11,151,20,16,4656311,41.53
63736,10618,4106,424360,26.16,145,16,5,7204093,64.93
144389,71777,7329,556170,81.5,142,16,17,4492411,100.0
77582,17605,13890,840688,65.95,37,9,8,6072939,58.38
7493,1707,1164,80989,17.37,146,16,2,4590841,52.1
90433,13172,10575,630302,103.05,162,15,13,7056656,72.48
78793,8353,4896,288656,39.44,140,4,5,4611540,100.0
24355,4017,4779,516032,36.72,173,6,17,3368285,27.84
75782,4622,13001,300133,25.96,127,4,12,5374757,100.0
104959,43808,19212,648923,31.61,92,4,16,8170576,100.0
52355,22488,2361,232589,48.51,46,20,4,4544327,100.0
4228,1509,649,15632,90.85,141,8,23,9454355,100.0
159777,18697,27095,793863,31.65,18,16,9,7988623,92.57
145454,26393,4585,600289,35.54,8,4,2,5423613,100.0
147313,26100,22266,603995,52.33,65,10,9,5274642,100.0
97453,34882,3191,790406,61.5,9,15,17,7154079,77.97
79582,8977,10070,454645,19.4,12,2,14,1763064,73.31
74641,17499,671,739203,34.74,71,14,23,675643,48.02
21345,1288,3769,103487,31.16,157,11,23,2674715,84.13
10756,1144,1828,378518,64.96,177,10,16,4406014,18.82
83307,15794,8648,328050,114.8,73,16,17,2693264,100.0
29121,732,4717,613075,36.52,16,16,6,6164784,20.12
21031,6993,891,96362,41.53,78,14,19,6232393,100.0
32739,9245,3019,397758,104.72,97,8,6,4770729,55.87
48283,3684,5713,353731,62.22,127,5,2,5573220,56.05
64677,12428,11987,273704,112.59,21,9,8,9679297,100.0
32305,14631,4589,162854,98.13,162,6,22,2187584,100.0
9998,437,403,602683,93.99,66,18,22,8384545,13.94
80138,11608,5575,495003,98.33,174,18,22,5002903,74.11
92545,5550,14763,651484,103.99,173,6,9,2627552,64.32
40268,6810,4461,321648,46.95,77,10,9,1674916,61.31
148746,67716,8937,980856,56.27,44,15,3,3676436,100.0
34705,15318,4131,792293,15.72,73,17,21,6892493,33.58
233858,103038,37255,786184,103.57,109,15,3,3007012,100.0
17333,2332,1896,249954,60.48,122,4,17,7640989,34.94
13301,2410,811,810048,52.02,194,14,6,5960490,12.21
54833,16333,6143,277397,14.39,177,12,5,6920479,100.0
11448,2963,1202,45052,50.87,112,19,23,3635735,100.0
17801,7477,1748,473119,44.73,123,3,14,5818329,30.57
43153,9174,6125,480498,45.0,17,2,10,5258388,51.11
160590,35698,25296,923085,63.97,137,19,5,9297068,100.0
53821,16284,9603,914140,55.71,98,10,21,7933831,43.04
4740,2214,617,66547,69.43,21,7,0,8044817,61.41
120021,23838,15342,560169,33.27,166,20,22,4630221,100.0
148768,63414,22928,882198,15.24,84,20,19,8046879,100.0
174603,16069,13036,833356,111.72,14,11,3,2001592,84.09
233043,87681,14570,999958,31.8,162,1,5,6296771,100.0
159865,4666,5277,887469,60.39,16,15,6,6425508,51.78
130136,42705,2763,467485,39.41,86,17,3,1579599,100.0
160042,21603,20027,616684,18.85,82,0,16,3444609,100.0
121874,17593,23073,420114,63.19,180,6,2,9834297,100.0
110405,50600,12264,482257,38.66,37,10,21,1216372,100.0
179220,77919,2701,597875,83.47,73,12,8,9910066,100.0
196472,59612,7978,725516,69.28,79,3,21,8028834,100.0
121216,9399,9890,449657,65.57,90,4,9,2964518,97.87
52838,6200,9208,980238,85.39,180,17,17,9478382,32.69
169672,31451,8331,812776,28.03,155,3,9,682679,90.94
132456,7608,13562,791326,34.77,54,2,4,4709266,59.42
34043,2137,2365,244725,107.15,39,19,11,538297,54.52
152283,34301,14016,947545,24.11,51,4,16,5035902,81.85
136721,23291,17740,631250,97.99,105,9,2,1936181,100.0
33719,10128,4464,156617,88.37,196,20,8,9449048,100.0
78422,26357,5481,543241,30.3,198,0,5,492182,87.99
64958,15390,5050,583564,6.72,174,5,2,6782508,55.8
5109,2331,558,93378,72.0,34,7,4,325612,47.59
44729,19964,4477,303375,92.58,170,19,12,7626603,100.0
5616,305,955,72916,36.59,188,7,21,6167730,33.07
61782,14075,11004,917395,78.76,58,12,1,9356396,45.68
87960,25446,2604,894253,68.68,114,9,4,5300778,57.18
77865,35144,6089,563127,71.06,145,11,22,1477233,100.0
221980,34087,33234,796789,18.98,155,12,11,8654263,100.0
235104,14530,32663,908072,19.5,173,0,2,4486547,96.71
41801,11766,3528,806206,71.46,78,16,17,5385719,35.39
19070,9070,2835,186325,106.59,93,20,16,8822445,91.22
189626,94494,32167,704623,43.45,43,14,23,5373050,100.0
154954,44624,5062,569622,10.56,51,20,11,8228161,100.0
84852,37266,4054,577267,52.83,26,0,11,566103,100.0
49470,4442,5155,767361,58.64,144,10,16,1116890,29.58
66528,19508,7962,244130,17.2,157,3,10,6460495,100.0
125461,19902,1737,982031,36.15,154,19,1,73520,50.76
13320,2743,2002,433187,67.28,179,12,20,7365511,22.68
143165,64696,24580,860006,93.19,92,14,16,5663311,100.0
115297,5139,14517,740401,35.01,44,5,17,6830385,56.29
30103,4553,3781,358878,96.41,85,18,9,4978005,47.01
10740,3452,1040,139157,99.7,183,16,15,4546422,55.82
24152,9100,457,503258,81.91,122,6,5,306938,36.55
133957,58225,13893,676813,34.64,178,16,22,5226598,100.0
63736,31830,5881,274578,84.6,84,18,1,56553,100.0
12732,5346,1470,502798,73.29,195,19,17,1458886,25.22
97592,24305,685,846858,13.61,88,5,12,7338941,53.72
13912,2536,925,160192,21.11,46,12,11,9379645,39.64
67629,19332,6340,808916,84.97,153,11,10,8187923,54.99
49527,23786,3993,355975,16.37,94,9,23,2459586,100.0
10619,1041,1182,313550,85.85,112,10,12,8833108,21.51
77020,24708,8113,953414,80.17,77,5,19,9304059,56.47
1426,610,18,23402,89.08,60,4,16,982879,47.74
74620,23647,4630,405995,81.24,84,20,11,9588393,100.0
52119,23176,785,537696,113.65,34,2,21,9290408,74.95
37721,2310,3634,258917,3.37,116,0,17,2712703,48.92
235179,21592,24964,832104,93.93,166,7,14,2829569,100.0
35384,15024,392,691565,11.34,47,5,1,412554,33.52
42831,5627,5276,322557,24.7,127,16,0,8812566,58.74
104065,24146,8349,884147,23.84,18,11,7,7601779,60.32
38525,614,2298,996072,32.71,184,10,13,3554969,13.35
51117,9510,1235,850635,85.89,127,0,0,2193777,32.88
16265,5601,1792,762155,96.4,73,13,7,1316737,23.02
121725,4598,15702,861894,56.22,173,10,1,1838004,52.87
37478,8065,517,673688,108.15,163,11,14,8970357,34.49
281414,4659,2416,990558,72.47,112,20,9,6353699,70.6
88676,39419,10652,759120,32.73,103,17,13,2479391,89.09
37034,6690,1778,457258,50.71,71,14,1,1430195,38.82
118504,26685,15161,452861,11.72,74,12,14,7306424,100.0
165319,71649,2810,665029,100.52,76,7,7,2772955,100.0
91797,17424,5943,589750,6.05,119,16,5,2497495,68.84
33561,11374,5952,211749,45.04,53,5,12,8078252,100.0
84882,24099,16572,799370,95.8,184,16,21,9282646,76.51
92304,10459,2434,712299,77.62,102,1,11,9403508,50.93
32312,822,3804,428501,9.04,147,9,18,3348053,24.56
3291,429,340,203700,97.07,38,12,17,253222,16.3
71780,35852,769,344677,67.77,132,16,20,8014309,100.0
1362,295,48,43531,12.81,88,16,13,8534143,15.14
166153,56985,16160,694034,26.49,124,5,9,9670954,100.0
125805,36702,25063,752732,58.8,76,17,23,9617026,100.0
79021,11333,12829,570234,83.59,110,10,23,5967709,72.82
25722,1316,196,376253,101.62,160,15,8,9043866,27.72
4424,1172,339,338129,41.17,118,11,22,8570505,10.95
8887,4371,315,318797,118.19,147,12,0,6882226,31.85
154534,31320,27906,722736,115.23,17,4,0,8657651,100.0
25330,2524,550,151193,37.44,64,5,10,5539201,56.67
48686,7835,7656,244900,119.01,105,19,19,1967449,100.0
194627,64912,16145,876982,11.24,52,11,0,4952133,100.0
31237,13435,644,345403,9.85,92,14,5,1737261,59.37
62236,7383,6079,289239,32.3,48,20,10,2295171,87.55
43574,14952,6428,168855,19.84,56,10,17,8262065,100.0
5232,1866,386,107911,2.88,23,16,7,5947474,29.96
46742,5640,3920,542390,21.1,95,7,7,7926384,35.16
23476,2595,1425,382471,89.9,53,7,21,3492862,30.85
13606,6124,521,180187,72.65,24,8,23,578863,58.52
85890,33051,4446,559149,69.11,158,13,13,9376356,100.0
36795,5754,4026,233346,40.81,81,5,3,3607404,73.22
11853,184,743,81260,82.86,144,10,3,5506503,46.58
4284,2065,311,38253,12.58,51,9,5,6231395,83.73
98596,23888,7160,894305,39.2,44,13,11,2100820,58.69
248847,17185,23925,846969,3.45,12,0,3,3432573,100.0
245660,34751,39403,845259,64.25,24,13,10,7888667,100.0
12903,4502,2160,108978,10.7,53,7,17,9043376,80.93
29643,14466,5458,313649,75.59,37,18,11,6518334,85.63
29315,8322,1781,590145,63.4,46,20,17,5108151,32.64
90123,16628,16368,486640,66.94,101,2,5,756453,100.0
65316,29067,7138,770940,45.79,17,20,2,1512222,66.17
29329,3926,5554,342369,71.17,64,8,11,9345782,47.88
132765,64779,23383,927089,45.12,35,11,19,5113025,100.0
38203,3973,6523,958228,2.28,84,4,23,458152,17.45
126101,23160,16247,664031,33.89,171,19,8,7534790,94.6
44860,4714,4130,930338,71.23,196,13,19,2465577,25.16
180406,66579,34272,609191,64.39,133,15,8,3419589,100.0
23717,8968,1497,229208,37.24,16,11,12,3124137,68.44
3940,872,284,127308,12.66,188,20,22,4883402,15.98
18082,4643,1527,500862,108.68,155,19,20,978169,29.64
