transaction_id,year,month,quarter,country,iso3_code,region,platform,game_edition,sales_channel,retailer,units_sold,gross_revenue_usd,average_selling_price_usd,discount_percentage,digital_sales_percentage,physical_sales_percentage,new_customers,returning_customers,estimated_active_players,peak_concurrent_players,online_players,story_mode_players,gta_online_players,dlc_revenue_usd,shark_card_revenue_usd,average_playtime_hours,average_session_length_minutes,holiday_season,major_sale_event,marketing_campaign,customer_rating,review_count,refund_rate_percentage,currency,exchange_rate_to_usd,internet_penetration_percentage,gaming_market_size,population_millions,gdp_per_capita_usd,release_phase,weekend_sales_percentage,weekday_sales_percentage,season,special_event,top_game_category,platform_generation
GTA5-107998,2020,8,3,Greece,GRC,Europe,Xbox One,Standard Edition,Digital,Rockstar Games Launcher,652,4759.6,7.3,63.5,63.0,37.0,277,375,12266,1051,7504,4762,7504,2345.26,9317.79,17.9,50.0,0,Rockstar Sale,1,4.63,19,4.21,EUR,0.9001,98.0,9.83,11.95,23373.85,Mature,45.9,54.1,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108041,2020,8,3,Hong Kong,HKG,Asia,PC,Standard Edition,Digital,Steam,1465,13448.7,9.18,54.1,81.6,18.4,547,918,34093,2056,20708,13385,20708,18338.91,50139.61,15.2,39.5,0,Rockstar Sale,1,4.59,14,3.14,HKD,7.7444,98.0,24.99,7.82,41614.1,Mature,41.4,58.6,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-108018,2020,8,3,Hungary,HUN,Europe,Xbox One,Premium Edition,Digital,Rockstar Games Launcher,544,5467.2,10.05,49.7,61.6,38.4,197,347,20199,1787,12042,8157,12042,8075.81,19381.14,14.4,53.0,0,Rockstar Sale,1,4.2,5,3.68,HUF,354.1231,98.0,7.05,10.76,17055.69,Mature,43.5,56.5,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108003,2020,8,3,Iceland,ISL,Europe,Xbox 360,Standard Edition,Digital,PlayStation Store,185,1650.2,8.92,55.4,53.9,46.1,74,111,6474,446,3962,2512,3962,3582.48,8111.09,15.9,50.4,0,Rockstar Sale,1,4.71,3,5.8,ISK,136.9451,98.0,0.39,0.36,56166.84,Mature,50.2,49.8,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-108012,2020,8,3,India,IND,Asia,PC,Standard Edition,Digital,Steam,1640,17892.4,10.91,45.4,80.3,19.7,707,933,69543,3923,48530,21013,48530,35369.4,75714.3,18.3,66.7,0,Rockstar Sale,1,4.52,27,3.64,INR,83.1553,98.0,377.68,1360.3,2478.94,Mature,49.4,50.6,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-108023,2020,8,3,Indonesia,IDN,Asia,Xbox 360,Premium Edition,Digital,Microsoft Store,807,8005.44,9.92,50.4,54.1,45.9,290,517,23568,1958,13422,10146,13422,11682.34,31958.62,14.9,47.1,0,Rockstar Sale,1,4.41,15,5.38,IDR,15741.8057,98.0,98.62,271.62,5157.19,Mature,48.4,51.6,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-108038,2020,8,3,Iraq,IRQ,Asia,Xbox One,Standard Edition,Digital,PlayStation Store,247,2936.83,11.89,40.5,57.4,42.6,105,142,8456,503,5484,2972,5484,3749.61,13205.66,13.9,43.1,0,Rockstar Sale,1,4.63,3,1.28,IQD,1313.2457,98.0,5.07,36.94,7150.04,Mature,47.9,52.1,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108049,2020,8,3,Ireland,IRL,Europe,Xbox 360,Premium Edition,Digital,Rockstar Games Launcher,507,4279.08,8.44,57.8,59.5,40.5,212,295,15503,1091,11416,4087,11416,8109.63,18361.61,17.8,52.0,0,Rockstar Sale,1,4.48,6,3.39,EUR,0.8909,98.0,12.64,5.0,52646.85,Mature,38.9,61.1,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-108040,2020,8,3,Israel,ISR,Asia,Xbox 360,Standard Edition,Digital,Microsoft Store,727,7873.41,10.83,45.8,57.5,42.5,272,455,22150,1111,15032,7118,15032,15822.55,37336.59,14.2,40.5,0,Rockstar Sale,1,4.48,15,0.83,ILS,3.6374,98.0,20.12,8.8,39685.64,Mature,46.5,53.5,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-107980,2020,8,3,Italy,ITA,Europe,PS4,Premium Edition,Digital,Epic Games Store,1002,10270.5,10.25,48.7,57.3,42.7,419,583,58910,3086,44032,14878,44032,20332.34,66808.2,15.9,31.9,0,Rockstar Sale,1,4.63,10,2.69,EUR,0.9022,98.0,281.31,65.19,38528.94,Mature,38.8,61.2,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108044,2020,8,3,Japan,JPN,Asia,PS4,Standard Edition,Digital,Steam,2918,22060.08,7.56,62.2,60.5,39.5,1276,1642,116918,10110,83759,33159,83759,65001.05,197969.66,19.2,63.5,0,Rockstar Sale,1,4.55,43,4.94,JPY,148.4497,98.0,1040.04,137.99,42824.1,Mature,40.6,59.4,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108024,2020,8,3,Jordan,JOR,Asia,PS4,Standard Edition,Digital,Microsoft Store,303,3996.57,13.19,34.0,55.3,44.7,134,169,9600,609,6448,3152,6448,3727.38,11612.41,15.8,38.5,0,Rockstar Sale,1,4.59,3,5.99,JOD,0.7088,98.0,0.72,7.06,5333.74,Mature,30.0,70.0,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108046,2020,8,3,Kazakhstan,KAZ,Asia,PS4,Standard Edition,Digital,PlayStation Store,541,6118.71,11.31,43.4,58.4,41.6,197,344,14155,838,9636,4519,9636,9034.06,19713.82,14.1,58.0,0,Rockstar Sale,1,4.42,13,2.79,KZT,459.1856,98.0,8.14,18.47,15308.82,Mature,47.4,52.6,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108035,2020,8,3,Kenya,KEN,Africa,PC,Standard Edition,Digital,Rockstar Games Launcher,294,3236.94,11.01,44.9,77.5,22.5,120,174,12308,789,6871,5437,6871,6989.62,14402.53,13.0,49.7,0,Rockstar Sale,1,4.73,3,4.29,KES,132.0117,98.0,2.58,47.81,2108.62,Mature,53.4,46.6,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-108010,2020,8,3,Kuwait,KWT,Asia,PC,Standard Edition,Digital,Steam,580,6293.0,10.85,45.7,76.5,23.5,251,329,19070,1170,12894,6176,12894,9113.01,28289.13,14.7,35.3,0,Rockstar Sale,1,4.7,16,4.64,KWD,0.3082,98.0,6.23,3.69,52757.84,Mature,38.9,61.1,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-108042,2020,8,3,Latvia,LVA,Europe,PC,Standard Edition,Digital,Steam,265,3097.85,11.69,41.5,79.1,20.9,103,162,15107,955,10421,4686,10421,5886.78,15118.71,17.6,46.7,0,Rockstar Sale,1,4.39,6,3.58,EUR,0.9002,98.0,0.87,2.17,17960.71,Mature,50.0,50.0,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-108000,2020,8,3,Lebanon,LBN,Asia,PS4,Legacy Edition,Digital,Microsoft Store,182,2287.74,12.57,37.1,55.5,44.5,78,104,8708,470,6242,2466,6242,5121.27,11881.16,15.8,51.9,0,Rockstar Sale,1,4.39,3,0.1,LBP,89684.4822,98.0,1.07,6.41,10440.58,Mature,40.3,59.7,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108020,2020,8,3,Lithuania,LTU,Europe,Xbox One,Legacy Edition,Digital,Rockstar Games Launcher,240,3530.4,14.71,26.4,57.4,42.6,95,145,11244,974,6516,4728,6516,3929.12,9296.79,12.7,56.2,0,Rockstar Sale,1,4.63,3,4.48,EUR,0.888,98.0,1.54,3.15,19107.62,Mature,44.2,55.8,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108002,2020,8,3,Luxembourg,LUX,Europe,PS4,Premium Edition,Digital,Rockstar Games Launcher,308,3360.28,10.91,45.4,60.7,39.3,139,169,14172,1010,8697,5475,8697,3274.99,12300.97,12.9,42.3,0,Rockstar Sale,1,4.49,5,0.43,EUR,0.9146,98.0,1.54,0.6,114460.59,Mature,46.7,53.3,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108007,2020,8,3,Malaysia,MYS,Asia,PS4,Legacy Edition,Digital,Steam,1098,10365.12,9.44,52.8,57.4,42.6,402,696,38017,2580,27767,10250,27767,14970.77,32083.51,19.2,64.2,0,Rockstar Sale,1,4.59,31,4.12,MYR,4.5559,98.0,27.26,32.59,13067.76,Mature,48.5,51.5,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108057,2020,8,3,Mexico,MEX,North America,PC,Standard Edition,Digital,Rockstar Games Launcher,1291,13077.83,10.13,49.3,73.8,26.2,524,767,44808,2693,33335,11473,33335,20917.65,44397.34,19.0,46.3,0,Rockstar Sale,1,4.4,32,4.31,MXN,18.195,98.0,125.53,132.55,13452.42,Mature,46.2,53.8,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-107969,2020,8,3,Mexico,MEX,North America,PS3,Premium Edition,Digital,Epic Games Store,1007,10301.61,10.23,48.8,57.5,42.5,413,594,31825,2109,21442,10383,21442,17776.04,43514.7,17.7,38.9,0,Rockstar Sale,1,4.55,19,2.0,MXN,18.522,98.0,126.78,132.55,13585.97,Mature,52.1,47.9,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-107999,2020,8,3,Morocco,MAR,Africa,PS4,Legacy Edition,Digital,Rockstar Games Launcher,385,3696.0,9.6,52.0,62.0,38.0,170,215,18358,1052,11219,7139,11219,8002.57,20041.55,14.0,55.1,0,Rockstar Sale,1,4.46,3,4.23,MAD,9.9584,98.0,4.44,35.85,4296.54,Mature,47.2,52.8,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108001,2020,8,3,Myanmar,MMR,Asia,Xbox One,Standard Edition,Digital,Epic Games Store,149,1542.15,10.35,48.2,55.5,44.5,62,87,4120,257,3074,1046,3074,900.51,3170.97,14.0,42.6,0,Rockstar Sale,1,4.49,3,3.35,MMK,2098.2887,98.0,1.06,57.58,1911.12,Mature,47.7,52.3,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-107995,2020,8,3,Nepal,NPL,Asia,PS4,Criminal Enterprise Starter Pack,Digital,Epic Games Store,150,1516.5,10.11,49.4,54.6,45.4,66,84,5637,359,3738,1899,3738,1593.91,4441.86,15.0,57.5,0,Rockstar Sale,1,4.66,3,5.67,NPR,133.291,98.0,0.38,30.42,1304.06,Mature,49.1,50.9,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-107982,2020,8,3,Netherlands,NLD,Europe,PS4,Premium Edition,Digital,Steam,814,8945.86,10.99,45.0,62.2,37.8,357,457,59723,3724,33483,26240,33483,20667.6,82627.7,17.4,42.6,0,Rockstar Sale,1,4.6,19,5.1,EUR,0.9112,98.0,93.2,18.47,56319.08,Mature,47.5,52.5,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108009,2020,8,3,New Zealand,NZL,Oceania,Xbox 360,Standard Edition,Digital,Microsoft Store,536,6694.64,12.49,37.5,56.3,43.7,195,341,19552,1329,13463,6089,13463,6200.59,17656.66,17.1,45.3,0,Rockstar Sale,1,4.68,8,6.37,NZD,1.6395,98.0,12.33,4.78,44792.41,Mature,55.0,45.0,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-108033,2020,8,3,Nigeria,NGA,Africa,Xbox One,Standard Edition,Digital,Epic Games Store,619,6165.24,9.96,50.2,58.5,41.5,281,338,19365,1155,11129,8236,11129,5596.78,19742.1,13.4,49.1,0,Rockstar Sale,1,4.6,6,1.65,NGN,906.5797,98.0,33.34,189.05,3936.46,Mature,47.1,52.9,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-107985,2020,8,3,Norway,NOR,Europe,Xbox One,Standard Edition,Digital,Microsoft Store,764,6646.8,8.7,56.5,56.8,43.2,344,420,34309,2065,21689,12620,21689,24000.22,49634.84,16.1,58.4,0,Rockstar Sale,1,4.75,14,1.39,NOK,10.5783,98.0,32.9,5.54,103112.49,Mature,46.5,53.5,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108004,2020,8,3,Oman,OMN,Asia,Xbox One,Standard Edition,Digital,Microsoft Store,311,5109.73,16.43,17.8,58.1,41.9,112,199,10639,633,6029,4610,6029,3855.59,10068.63,13.6,28.6,0,Rockstar Sale,1,4.4,4,4.83,OMR,0.3797,98.0,2.13,4.35,21831.57,Mature,43.4,56.6,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108022,2020,8,3,Pakistan,PAK,Asia,Xbox One,Standard Edition,Digital,PlayStation Store,263,4184.33,15.91,20.4,62.9,37.1,112,151,17599,1161,11609,5990,11609,5870.57,15509.65,14.5,47.4,0,Rockstar Sale,1,4.32,3,3.42,PKR,276.0009,98.0,12.5,197.74,1975.87,Mature,44.1,55.9,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108062,2020,8,3,Peru,PER,South America,PC,Premium Edition,Digital,PlayStation Store,255,2822.85,11.07,44.6,83.5,16.5,91,164,10429,822,5805,4624,5805,3024.06,7572.22,14.6,32.6,0,Rockstar Sale,1,4.79,6,1.48,PEN,3.629,98.0,5.32,32.59,8497.1,Mature,53.6,46.4,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-107974,2020,8,3,Peru,PER,South America,PS4,Legacy Edition,Digital,PlayStation Store,288,3435.84,11.93,40.3,57.2,42.8,106,182,13455,1123,8065,5390,8065,7215.6,17153.5,16.9,46.7,0,Rockstar Sale,1,4.58,7,4.05,PEN,3.7364,98.0,5.32,32.59,8508.44,Mature,56.8,43.2,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-107996,2020,8,3,Philippines,PHL,Asia,PS3,Standard Edition,Digital,Epic Games Store,474,4512.48,9.52,52.4,59.7,40.3,171,303,23227,1665,16625,6602,16625,14255.74,30838.41,17.7,47.7,0,Rockstar Sale,1,4.58,12,6.27,PHP,55.8194,98.0,24.39,106.48,3976.67,Mature,47.2,52.8,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-107983,2020,8,3,Poland,POL,Europe,PS4,Premium Edition,Digital,Rockstar Games Launcher,1191,12827.07,10.77,46.1,54.8,45.2,483,708,53732,2745,36137,17595,36137,23150.27,61654.48,17.7,43.0,0,Rockstar Sale,1,4.37,11,4.36,PLN,3.9479,98.0,56.71,41.29,17882.66,Mature,46.1,53.9,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108054,2020,8,3,Portugal,PRT,Europe,Xbox 360,Standard Edition,Digital,Epic Games Store,587,7542.95,12.85,35.7,65.5,34.5,221,366,20588,1136,15350,5238,15350,7171.16,26896.52,16.0,56.9,0,Rockstar Sale,1,4.74,11,3.37,EUR,0.9032,98.0,11.59,10.86,23816.46,Mature,36.9,63.1,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-108008,2020,8,3,Qatar,QAT,Asia,PS4,Standard Edition,Digital,Steam,492,5289.0,10.75,46.2,57.1,42.9,196,296,23356,1486,15102,8254,15102,17564.07,36315.17,15.3,39.7,0,Rockstar Sale,1,4.84,14,4.9,QAR,3.6516,98.0,8.76,2.39,95472.19,Mature,43.7,56.3,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108026,2020,8,3,Romania,ROU,Europe,Xbox One,Premium Edition,Digital,Steam,329,3694.67,11.23,43.8,57.5,42.5,127,202,17219,875,12347,4872,12347,11868.93,23817.77,15.9,41.9,0,Rockstar Sale,1,4.53,4,1.81,RON,4.4586,98.0,11.7,21.19,13277.16,Mature,42.5,57.5,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108030,2020,8,3,Russia,RUS,Europe,Xbox One,Premium Edition,Digital,PlayStation Store,1163,7978.18,6.86,65.7,60.5,39.5,462,701,51013,3787,36139,14874,36139,23506.55,52783.57,19.8,42.5,0,Rockstar Sale,1,4.74,19,4.7,RUB,91.8885,98.0,256.39,156.46,17069.53,Mature,50.3,49.7,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-107990,2020,8,3,Saudi Arabia,SAU,Asia,Xbox One,Standard Edition,Digital,Rockstar Games Launcher,737,9028.25,12.25,38.7,57.4,42.6,293,444,38368,3295,24042,14326,24042,17350.48,39900.28,15.2,39.6,0,Rockstar Sale,1,4.81,7,0.1,SAR,3.7622,98.0,66.86,32.59,26714.31,Mature,53.6,46.4,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108045,2020,8,3,Serbia,SRB,Europe,PS3,Premium Edition,Digital,Steam,370,4865.5,13.15,34.2,56.2,43.8,162,208,11164,558,6543,4621,6543,2000.67,6747.12,14.0,44.8,0,Rockstar Sale,1,4.64,4,3.24,RSD,103.9794,98.0,1.62,7.82,7175.06,Mature,45.7,54.3,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-108037,2020,8,3,Singapore,SGP,Asia,PS4,Criminal Enterprise Starter Pack,Digital,Rockstar Games Launcher,1064,10001.6,9.4,53.0,59.9,40.1,390,674,33999,1709,20813,13186,20813,12839.18,34185.52,14.9,52.4,0,Rockstar Sale,1,4.36,29,6.3,SGD,1.3258,98.0,22.46,5.87,59778.18,Mature,46.4,53.6,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108032,2020,8,3,Slovakia,SVK,Europe,PS3,Premium Edition,Digital,PlayStation Store,209,2104.63,10.07,49.6,56.8,43.2,79,130,9663,530,6830,2833,6830,6857.07,16728.36,13.9,32.6,0,Rockstar Sale,1,4.64,4,4.21,EUR,0.9063,98.0,3.19,5.87,21251.7,Mature,51.5,48.5,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-108047,2020,8,3,Slovenia,SVN,Europe,PC,Standard Edition,Digital,Microsoft Store,442,5458.7,12.35,38.2,86.2,13.8,168,274,13162,749,8093,5069,8093,6154.49,14361.99,14.9,53.8,0,Rockstar Sale,1,4.56,11,3.53,EUR,0.921,98.0,1.72,2.28,26251.71,Mature,39.1,60.9,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-108027,2020,8,3,South Africa,ZAF,Africa,PS4,Standard Edition,Digital,PlayStation Store,946,10377.62,10.97,45.1,63.0,37.0,435,511,29671,1682,20702,8969,20702,25840.91,52132.45,17.2,55.0,0,Rockstar Sale,1,4.61,23,3.93,ZAR,18.6184,98.0,29.01,57.58,8746.49,Mature,41.6,58.4,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-107994,2020,8,3,South Korea,KOR,Asia,PS4,Standard Edition,Digital,Microsoft Store,2573,35327.29,13.73,31.3,60.4,39.6,938,1635,70245,5757,45514,24731,45514,27416.48,97618.23,16.4,49.2,0,Rockstar Sale,1,4.73,21,3.82,KRW,1304.727,98.0,228.62,55.41,32234.13,Mature,41.1,58.9,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-107981,2020,8,3,Spain,ESP,Europe,PS4,Standard Edition,Digital,PlayStation Store,1196,12569.96,10.51,47.4,52.0,48.0,463,733,52304,4216,34508,17796,34508,38757.5,78502.97,17.3,54.8,0,Rockstar Sale,1,4.35,11,2.75,EUR,0.915,98.0,177.65,51.07,32941.52,Mature,52.4,47.6,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108028,2020,8,3,Sri Lanka,LKA,Asia,Xbox 360,Standard Edition,Digital,Microsoft Store,157,2086.53,13.29,33.5,57.4,42.6,68,89,5217,347,3398,1819,3398,1074.83,3448.53,14.8,34.1,0,Rockstar Sale,1,4.44,3,2.78,LKR,322.5987,98.0,1.5,22.82,4116.93,Mature,45.8,54.2,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-107984,2020,8,3,Sweden,SWE,Europe,Xbox One,Premium Edition,Digital,Epic Games Store,898,10102.5,11.25,43.7,55.0,45.0,322,576,28766,2264,19479,9287,19479,10765.03,22275.63,14.0,45.2,0,Rockstar Sale,1,4.33,25,1.58,SEK,10.4447,98.0,47.45,10.43,64625.51,Mature,45.6,54.4,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-107988,2020,8,3,Switzerland,CHE,Europe,Xbox One,Legacy Edition,Digital,Steam,756,7930.44,10.49,47.5,60.4,39.6,342,414,34907,3016,21673,13234,21673,7907.51,21727.78,14.4,34.8,0,Rockstar Sale,1,4.66,6,5.72,CHF,0.8665,98.0,50.1,8.8,88957.37,Mature,45.8,54.2,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108006,2020,8,3,Taiwan,TWN,Asia,PS4,Standard Edition,Digital,PlayStation Store,1060,13917.8,13.13,34.3,64.7,35.3,393,667,52721,3996,31618,21103,31618,16056.24,53899.02,15.9,46.1,0,Rockstar Sale,1,4.48,15,3.19,TWD,31.569,98.0,54.28,24.99,24243.74,Mature,54.4,45.6,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108015,2020,8,3,Thailand,THA,Asia,Xbox One,Premium Edition,Digital,PlayStation Store,672,5443.2,8.1,59.5,62.0,38.0,289,383,32655,2144,22996,9659,22996,15436.83,36293.25,16.8,43.1,0,Rockstar Sale,1,4.37,19,4.53,THB,35.2181,98.0,35.45,72.8,7609.06,Mature,54.8,45.2,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-108051,2020,8,3,Tunisia,TUN,Africa,Xbox 360,Legacy Edition,Digital,Epic Games Store,211,2382.19,11.29,43.5,53.7,46.3,78,133,7042,358,4564,2478,4564,3816.04,8695.41,12.9,45.4,0,Rockstar Sale,1,4.65,3,2.34,TND,3.0912,98.0,0.95,11.95,4976.85,Mature,44.2,55.8,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-108011,2020,8,3,Turkey,TUR,Europe,PC,Criminal Enterprise Starter Pack,Digital,Microsoft Store,784,8443.68,10.77,46.1,80.8,19.2,318,466,43206,3071,30649,12557,30649,15610.95,43583.77,16.2,61.6,0,Rockstar Sale,1,4.62,10,1.94,TRY,26.9362,98.0,70.18,82.57,13281.05,Mature,53.1,46.9,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-108014,2020,8,3,Ukraine,UKR,Europe,PC,Legacy Edition,Digital,Epic Games Store,524,6544.76,12.49,37.5,81.8,18.2,218,306,23261,1700,15693,7568,15693,11737.06,32206.12,16.5,42.6,0,Rockstar Sale,1,4.32,6,1.31,UAH,38.2695,98.0,7.85,48.89,5018.94,Mature,38.9,61.1,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-108031,2020,8,3,United Arab Emirates,ARE,Asia,PS4,Standard Edition,Digital,Steam,849,8838.09,10.41,47.9,56.3,43.7,371,478,44794,3888,30416,14378,30416,32842.18,71086.51,17.3,41.3,0,Rockstar Sale,1,4.53,9,3.43,AED,3.606,98.0,31.96,10.0,45395.89,Mature,50.4,49.6,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-107977,2020,8,3,United Kingdom,GBR,Europe,PS3,Standard Edition,Digital,Epic Games Store,1947,20735.55,10.65,46.7,55.8,44.2,729,1218,87371,5240,48898,38473,48898,28393.34,63472.88,15.1,59.3,0,Rockstar Sale,1,4.47,42,5.66,GBP,0.78,98.0,564.64,69.54,46134.45,Mature,59.1,40.9,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-107967,2020,8,3,United States,USA,North America,PC,Legacy Edition,Digital,Rockstar Games Launcher,4843,45717.92,9.44,52.8,79.6,20.4,2022,2821,202987,17833,130756,72231,130756,70868.75,188636.55,17.0,61.6,0,Rockstar Sale,1,4.6,121,4.84,USD,1.0007,98.0,6548.87,343.33,59608.01,Mature,48.0,52.0,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-108055,2020,8,3,United States,USA,North America,PS4,Standard Edition,Digital,PlayStation Store,3870,47407.5,12.25,38.7,58.3,41.7,1652,2218,152412,8239,96442,55970,96442,53385.75,123461.15,17.5,58.6,0,Rockstar Sale,1,4.45,91,1.43,USD,0.9845,98.0,6517.69,343.33,59324.23,Mature,47.6,52.4,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-107975,2020,8,3,Uruguay,URY,South America,PC,Legacy Edition,Digital,Microsoft Store,115,864.8,7.52,62.4,79.5,20.5,53,62,5785,459,4130,1655,4130,2157.57,6896.49,15.9,41.7,0,Rockstar Sale,1,4.52,3,4.53,UYU,40.4714,98.0,0.68,3.69,19185.12,Mature,53.7,46.3,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-108063,2020,8,3,Uruguay,URY,South America,PS3,Premium Edition,Digital,Rockstar Games Launcher,94,740.72,7.88,60.6,59.2,40.8,34,60,3973,254,2479,1494,2479,2154.77,4925.86,15.8,60.5,0,Rockstar Sale,1,4.79,3,3.73,UYU,40.2323,98.0,0.68,3.69,19061.43,Mature,40.4,59.6,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-107989,2020,8,3,Vietnam,VNM,Asia,PC,Legacy Edition,Digital,Epic Games Store,876,10047.72,11.47,42.6,79.4,20.6,368,508,29514,2634,19000,10514,19000,9861.6,21313.81,15.4,54.6,0,Rockstar Sale,1,4.62,17,2.04,VND,24658.5427,98.0,17.39,97.78,3268.62,Mature,42.2,57.8,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-108098,2020,9,3,Algeria,DZA,Africa,Xbox One,Standard Edition,Digital,PlayStation Store,256,3105.28,12.13,39.3,61.9,38.1,104,152,12033,831,6878,5155,6878,3965.49,9758.18,14.7,39.1,0,Xbox Sale,1,4.64,7,2.78,DZD,135.4815,98.0,5.82,41.32,6285.11,Mature,47.5,52.5,Autumn,Xbox Sale,Action-Adventure,Gen8
GTA5-108157,2020,9,3,Argentina,ARG,South America,PS4,Legacy Edition,Digital,Microsoft Store,550,5038.0,9.16,54.2,57.9,42.1,202,348,26365,1770,16711,9654,16711,14409.54,39696.43,15.9,45.2,0,Xbox Sale,1,4.44,10,2.65,ARS,347.0271,98.0,27.42,45.67,15635.65,Mature,35.9,64.1,Autumn,Xbox Sale,Action-Adventure,Gen8
GTA5-108069,2020,9,3,Argentina,ARG,South America,Xbox 360,Criminal Enterprise Starter Pack,Digital,PlayStation Store,467,4805.43,10.29,48.5,57.6,42.4,195,272,17148,1518,10915,6233,10915,4690.46,12221.01,15.6,41.9,0,Xbox Sale,1,4.62,4,4.22,ARS,352.9557,98.0,27.3,45.67,15569.03,Mature,40.4,59.6,Autumn,Xbox Sale,Action-Adventure,Gen7
GTA5-108127,2020,9,3,Armenia,ARM,Asia,Xbox One,Standard Edition,Digital,Rockstar Games Launcher,167,2032.39,12.17,39.1,53.7,46.3,61,106,6501,363,4535,1966,4535,2315.01,8087.96,15.3,30.3,0,Xbox Sale,1,4.66,4,3.74,AMD,397.3872,98.0,0.21,3.15,5127.4,Mature,43.7,56.3,Autumn,Xbox Sale,Action-Adventure,Gen8
GTA5-108099,2020,9,3,Australia,AUS,Oceania,PS4,Standard Edition,Digital,Rockstar Games Launcher,1720,19006.0,11.05,44.7,55.4,44.6,676,1044,63630,3833,47585,16045,47585,29594.7,75264.08,19.2,52.6,0,Xbox Sale,1,4.55,40,4.93,AUD,1.5393,98.0,258.34,25.01,71731.41,Mature,45.0,55.0,Autumn,Xbox Sale,Action-Adventure,Gen8
GTA5-108128,2020,9,3,Austria,AUT,Europe,Xbox One,Standard Edition,Digital,Steam,569,5303.08,9.32,53.4,67.0,33.0,209,360,28011,1802,20237,7774,20237,12073.4,44535.74,15.2,47.5,0,Xbox Sale,1,4.62,12,5.62,EUR,0.8849,98.0,25.86,9.24,51437.84,Mature,46.3,53.7,Autumn,Xbox Sale,Action-Adventure,Gen8
