id,name,org,family,release_date,architecture,param_count_b,context_length,is_open_source,is_multimodal,supports_function_calling,license,hf_model_id,tags,is_multimodal_or,size_tier,context_tier,age_days,org_type,is_instruct,has_code_focus
BAAI/bge-base-zh-v1.5,BAAI/bge-small-zh,llamafactory,Qwen,2024-05-18 04:50:56,mixture-of-experts,31.975341347116853,131072.0,True,False,False,other,openai/gpt-oss-120b,"['transformers', 'safetensors', 'qwen3', 'text-generation', 'conversational', 'base_model:Qwen/Qwen3-32B', 'base_model:quantized:Qwen/Qwen3-32B', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', '4-bit', 'awq', 'region:us']",False,medium,very_long,1538,big_tech,False,False
YituTech/conv-bert-base,BAAI/bge-small-zh,jinaai,Qwen,2023-12-20 10:17:02,transformer,6.157704157663414,131072.0,True,False,False,apache-2.0,sshleifer/tiny-gpt2,"['transformers.js', 'onnx', 'bert', 'feature-extraction', 'base_model:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2', 'base_model:quantized:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2', 'region:us']",False,tiny,very_long,105,startup_or_community,False,False
bosonai/hubert_base,sshleifer/tiny-gpt2,Qwen,Llama,2024-07-08 17:00:57,transformer,6.63864158854073,131072.0,True,False,False,apache-2.0,moonshotai/Kimi-K2-Instruct-0905,"['transformers', 'pytorch', 'tf', 'jax', 'rust', 'bart', 'feature-extraction', 'en', 'license:apache-2.0', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,small,very_long,871,startup_or_community,False,False
facebook/bart-base,Qwen/Qwen3-14B,BAAI,Qwen,2024-07-07 17:01:10,transformer,20.228520199258938,131072.0,True,False,False,mit,nm-testing/SmolLM-1.7B-Instruct-quantized.w4a16,"['Model Optimizer', 'safetensors', 'gemma4', 'nvidia', 'ModelOpt', 'Gemma-4-31B-IT', 'lighthouse', 'quantized', 'NVFP4', 'text-generation', 'conversational', 'base_model:google/gemma-4-31B-it', 'base_model:quantized:google/gemma-4-31B-it', 'license:other', 'modelopt', 'deploy:azure', 'region:us']",False,xxlarge,very_long,978,startup_or_community,True,True
jinaai/jina-embeddings-v3,cambridgeltl/SapBERT-from-PubMedBERT-fulltext-mean-token,unslothai,Qwen,2022-03-02 23:29:05,transformer,0.5,131072.0,True,False,False,mit,nvidia/llama-nemotron-embed-1b-v2,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'chat', 'conversational', 'en', 'base_model:Qwen/Qwen2.5-1.5B', 'base_model:finetune:Qwen/Qwen2.5-1.5B', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,tiny,very_long,559,startup_or_community,True,False
WhereIsAI/UAE-Large-V1,mixedbread-ai/deepset-mxbai-embed-de-large-v1,Qwen,Qwen,2022-03-23 05:47:38,transformer,29.96371214481679,131072.0,True,False,False,apache-2.0,descript/dac_44khz,"['transformers', 'safetensors', 'llama', 'feature-extraction', 'endpoints_compatible', 'region:us']",False,xxlarge,very_long,1538,startup_or_community,False,False
ncbi/MedCPT-Article-Encoder,google/gemma-3-270m,deepseek-ai,Qwen,2024-09-16 11:55:40,transformer,6.98550866362882,131072.0,True,False,False,other,deepseek-ai/DeepSeek-V4-Pro,"['transformers', 'safetensors', 'qwen3_next', 'text-generation', 'conversational', 'license:apache-2.0', 'eval-results', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,xxlarge,very_long,766,startup_or_community,True,False
BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-72B-Instruct,intfloat,Qwen,2022-05-11 08:25:17,transformer,6.603478921859429,131072.0,True,False,False,apache-2.0,opensearch-project/opensearch-neural-sparse-encoding-doc-v2-distill,"['transformers', 'safetensors', 'nemotron_h', 'text-generation', 'nvidia', 'pytorch', 'nemotron-3', 'latent-moe', 'mtp', 'conversational', 'custom_code', 'en', 'fr', 'es', 'it', 'de', 'ja', 'zh', 'dataset:nvidia/nemotron-post-training-v3', 'dataset:nvidia/nemotron-pre-training-datasets', 'license:other', 'endpoints_compatible', '8-bit', 'modelopt', 'region:us']",False,xxlarge,very_long,287,startup_or_community,False,False
BAAI/bge-small-zh,Qwen/Qwen3-14B,datajuicer,Qwen,2022-03-02 23:29:04,transformer,7.617581894532252,131072.0,True,False,False,mit,arkohut/jina-embeddings-v2-base-en,"['transformers', 'safetensors', 'qwen3', 'text-generation', 'conversational', 'license:apache-2.0', 'eval-results', 'text-generation-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,xxlarge,very_long,538,startup_or_community,False,False
meta-llama/Llama-3.1-8B-Instruct,ai-forever/FRIDA,nvidia,Qwen,2025-04-29 21:47:13,transformer,13.638866824060647,131072.0,True,False,False,cc-by-nc-4.0,trl-internal-testing/tiny-Qwen2ForCausalLM-2.5,"['sentence-transformers', 'safetensors', 'qwen3', 'text-generation', 'transformers', 'sentence-similarity', 'feature-extraction', 'text-embeddings-inference', 'base_model:Qwen/Qwen3-0.6B-Base', 'base_model:finetune:Qwen/Qwen3-0.6B-Base', 'license:apache-2.0', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,medium,very_long,980,big_tech,False,False
nreimers/TinyBERT_L-4_H-312_v2,BAAI/bge-large-zh-v1.5,unslothai,Qwen,2025-08-04 22:33:29,transformer,6.239551330866607,131072.0,True,False,False,gemma,deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'chat', 'conversational', 'en', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,small,very_long,609,startup_or_community,False,False
BAAI/bge-base-en-v1.5,intfloat/e5-mistral-7b-instruct,jinaai,Qwen,2025-08-05 10:58:03,transformer,8.686305633687814,131072.0,True,False,False,mit,deepseek-ai/DeepSeek-V3.2,"['transformers', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'pytorch', 'llama-3', 'conversational', 'en', 'de', 'fr', 'it', 'pt', 'hi', 'es', 'th', 'license:llama3.2', 'text-generation-inference', 'endpoints_compatible', 'region:us']",False,xxlarge,very_long,227,research_lab,False,False
meta-llama/Llama-3.2-3B-Instruct,Qwen/Qwen3-32B-AWQ,microsoft,Mistral,2022-03-02 23:29:05,transformer,29.94116330680225,131072.0,True,False,False,mit,RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,"['transformers', 'safetensors', 'modernbert', 'feature-extraction', 'base_model:answerdotai/ModernBERT-base', 'base_model:finetune:answerdotai/ModernBERT-base', 'license:mit', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",False,medium,very_long,1538,startup_or_community,False,False
BAAI/bge-base-zh-v1.5,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-FP8,farbodtavakkoli,Qwen,2024-03-31 16:44:21,transformer,5.033494510687716,131072.0,True,False,False,apache-2.0,nvidia/Gemma-4-26B-A4B-NVFP4,"['transformers', 'safetensors', 'xlm-roberta', 'feature-extraction', 'mteb', 'fr', 'license:mit', 'model-index', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",False,xxlarge,very_long,108,startup_or_community,False,False
meta-llama/Llama-3.2-3B-Instruct,meta-llama/Llama-3.1-8B-Instruct,nvidia,Qwen,2024-09-17 13:55:09,transformer,7.948980026243364,131072.0,True,False,False,apache-2.0,Qwen/Qwen2.5-7B-Instruct,"['Model Optimizer', 'safetensors', 'deepseek_v3', 'nvidia', 'ModelOpt', 'DeepSeekR1', 'quantized', 'FP4', 'text-generation', 'conversational', 'custom_code', 'base_model:deepseek-ai/DeepSeek-R1-0528', 'base_model:finetune:deepseek-ai/DeepSeek-R1-0528', 'license:mit', '8-bit', 'region:us']",False,medium,very_long,731,startup_or_community,True,False
Qwen/Qwen2.5-3B-Instruct,unslothai/vram-48,farbodtavakkoli,Qwen,2024-03-31 16:37:59,transformer,7.946547747246342,131072.0,True,False,False,apache-2.0,Qwen/Qwen2.5-Coder-7B-Instruct,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'code', 'codeqwen', 'chat', 'qwen', 'qwen-coder', 'conversational', 'en', 'base_model:Qwen/Qwen2.5-Coder-14B-Instruct', 'base_model:quantized:Qwen/Qwen2.5-Coder-14B-Instruct', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', '4-bit', 'awq', 'deploy:azure', 'region:us']",False,xxlarge,very_long,656,startup_or_community,False,False
Qwen/Qwen3-Coder-Next,facebook/bart-base,nlpai-lab,Llama,2024-12-18 15:03:47,transformer,7.345767868211179,131072.0,True,False,False,apache-2.0,deepseek-ai/DeepSeek-R1-0528,"['transformers', 'safetensors', 'qwen3', 'text-generation', 'conversational', 'base_model:Qwen/Qwen3-0.6B', 'base_model:quantized:Qwen/Qwen3-0.6B', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'fp8', 'region:us']",False,medium,very_long,931,startup_or_community,False,False
unslothai/vram-16,Qwen/Qwen2.5-0.5B-Instruct,zai-org,Qwen,2025-12-01 02:34:49,transformer,7.477714018145467,131072.0,True,False,False,apache-2.0,microsoft/harrier-oss-v1-0.6b,"['sentence-transformers', 'onnx', 'safetensors', 'bert', 'feature-extraction', 'mteb', 'transformers.js', 'transformers', 'en', 'license:apache-2.0', 'model-index', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",False,small,very_long,387,startup_or_community,False,False
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,Xenova/multilingual-e5-small,laion,Qwen,2024-09-17 13:56:47,transformer,2.1334415217866116,131072.0,True,False,False,mit,naver/splade-v3,"['transformers', 'pytorch', 'onnx', 'safetensors', 'bert', 'feature-extraction', 'mteb', 'en', 'license:mit', 'model-index', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",False,tiny,very_long,1021,startup_or_community,False,False
Xenova/all-MiniLM-L6-v2,microsoft/wavlm-base-plus,Qwen,Qwen,2024-11-09 12:45:43,transformer,0.9718203605629905,131072.0,True,False,False,apache-2.0,EleutherAI/pythia-160m,"['transformers', 'safetensors', 'mimi', 'feature-extraction', 'audio', 'license:cc-by-4.0', 'endpoints_compatible', 'region:us']",False,xxlarge,very_long,607,startup_or_community,False,False
Qwen/Qwen3-32B-AWQ,deepseek-ai/DeepSeek-R1-0528,Qwen,Qwen,2026-03-02 07:11:05,transformer,7.1007712055512195,131072.0,True,False,False,other,unslothai/vram-40,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'code', 'codeqwen', 'chat', 'qwen', 'qwen-coder', 'conversational', 'en', 'base_model:Qwen/Qwen2.5-Coder-14B-Instruct', 'base_model:quantized:Qwen/Qwen2.5-Coder-14B-Instruct', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', '4-bit', 'awq', 'deploy:azure', 'region:us']",False,xxlarge,very_long,608,big_tech,False,False
ntu-spml/distilhubert,Qwen/Qwen3-Coder-30B-A3B-Instruct,Qwen,Qwen,2024-02-08 12:59:32,transformer,15.489712046971785,131072.0,True,False,False,apache-2.0,RedHatAI/Llama-3.2-1B-Instruct-FP8,"['transformers', 'safetensors', 'deepseek_v32', 'text-generation', 'conversational', 'base_model:deepseek-ai/DeepSeek-V3.2-Exp-Base', 'base_model:finetune:deepseek-ai/DeepSeek-V3.2-Exp-Base', 'license:mit', 'eval-results', 'endpoints_compatible', 'fp8', 'region:us']",False,small,very_long,50,startup_or_community,False,False
Qwen/Qwen2-1.5B-Instruct,google/t5gemma-s-s-prefixlm,Qwen,Qwen,2026-02-02 10:29:52,transformer,8.649949393776074,131072.0,True,False,False,llama3.2,cambridgeltl/SapBERT-from-PubMedBERT-fulltext,"['sentence-transformers', 'pytorch', 'onnx', 'safetensors', 'bert', 'fill-mask', 'feature-extraction', 'sentence-similarity', 'mteb', 'transformers', 'transformers.js', 'custom_code', 'en', 'dataset:allenai/c4', 'license:apache-2.0', 'text-embeddings-inference', 'region:eu']",False,tiny,very_long,796,startup_or_community,True,False
zai-org/GLM-5-FP8,trl-internal-testing/tiny-Qwen2ForCausalLM-2.5,deepseek-ai,Qwen,2023-02-13 16:01:41,transformer,6.723119567921212,131072.0,True,False,False,apache-2.0,ragavsachdeva/magi,"['transformers', 'safetensors', 'qwen3', 'text-generation', 'conversational', 'base_model:Qwen/Qwen3-32B', 'base_model:quantized:Qwen/Qwen3-32B', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', '4-bit', 'awq', 'region:us']",False,xxlarge,very_long,778,startup_or_community,False,False
ricdomolm/mini-coder-1.7b,naver/splade-v3,meta-llama,Qwen,2023-12-20 10:17:02,transformer,73.52030353081052,131072.0,True,False,False,apache-2.0,BAAI/bge-reranker-large,"['sentence-transformers', 'pytorch', 'bert', 'splade', 'query-expansion', 'document-expansion', 'bag-of-words', 'passage-retrieval', 'knowledge-distillation', 'sparse-encoder', 'sparse', 'feature-extraction', 'en', 'dataset:ms_marco', 'license:cc-by-nc-sa-4.0', 'text-embeddings-inference', 'endpoints_compatible', 'region:us', 'deploy:azure']",False,xxlarge,very_long,555,startup_or_community,False,False
relik-ie/encoder-e5-small-v2-wikipedia-relations,mesolitica/llama2-embedding-1b-8k,zai-org,Qwen,2024-11-09 12:45:09,transformer,30.607040157759858,131072.0,True,False,False,other,BAAI/bge-large-zh-v1.5,"['transformers', 'safetensors', 'kimi_k2', 'text-generation', 'conversational', 'custom_code', 'license:other', 'eval-results', 'endpoints_compatible', 'fp8', 'region:us']",False,small,very_long,1195,big_tech,False,False
Andycurrent/Gemma-3-1B-it-GLM-4.7-Flash-Heretic-Uncensored-Thinking_GGUF,dmis-lab/biobert-v1.1,unslothai,Llama,2023-09-12 05:22:11,transformer,2.8308503938039618,131072.0,True,False,False,mit,nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4,"['sentence-transformers', 'pytorch', 'onnx', 'safetensors', 'bert', 'feature-extraction', 'sentence-similarity', 'transformers', 'mteb', 'en', 'license:mit', 'model-index', 'text-embeddings-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,xxlarge,very_long,680,startup_or_community,False,False
naver/splade-v3,sonoisa/sentence-bert-base-ja-mean-tokens,deepseek-ai,Qwen,2025-09-03 03:34:36,transformer,14.582225675804693,131072.0,True,False,False,other,Qwen/Qwen2.5-Coder-14B-Instruct,"['transformers', 'safetensors', 't5gemma', 'text2text-generation', 'base_model:google/t5gemma-s-s-prefixlm', 'base_model:finetune:google/t5gemma-s-s-prefixlm', 'license:gemma', 'endpoints_compatible', 'region:us']",False,large,very_long,676,startup_or_community,False,False
mistralai/Mistral-7B-Instruct-v0.2,Xenova/bge-base-en-v1.5,unslothai,Qwen,2024-06-03 09:06:06,transformer,7.231013012278728,131072.0,True,False,False,apache-2.0,ai-forever/ru-en-RoSBERTa,"['sentence-transformers', 'safetensors', 't5', 'mteb', 'transformers', 'feature-extraction', 'ru', 'en', 'dataset:ai-forever/solyanka', 'base_model:ai-forever/FRED-T5-1.7B', 'base_model:finetune:ai-forever/FRED-T5-1.7B', 'license:mit', 'model-index', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,small,very_long,679,startup_or_community,True,False
ntu-spml/distilhubert,jinaai/jina-embeddings-v2-base-code,Qwen,DeepSeek,2026-02-09 12:38:20,transformer,8.670988547097634,131072.0,True,False,False,apache-2.0,BAAI/bge-large-zh-v1.5,"['transformers', 'safetensors', 'qwen3', 'feature-extraction', 'fp8', 'compressed-tensors', 'llm-compressor', 'quantized', 'text-embeddings', 'sentence-similarity', 'base_model:Qwen/Qwen3-Embedding-0.6B', 'base_model:quantized:Qwen/Qwen3-Embedding-0.6B', 'license:apache-2.0', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",False,xxlarge,very_long,913,startup_or_community,False,False
Qwen/Qwen2.5-Coder-7B-Instruct,openai-community/gpt2,jinaai,Qwen,2024-06-03 09:08:12,transformer,69.60020533035288,131072.0,True,False,False,mit,Qwen/Qwen3-Embedding-8B,"['transformers', 'safetensors', 'qwen3_moe', 'text-generation', 'conversational', 'license:apache-2.0', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,medium,very_long,607,startup_or_community,False,False
zai-org/GLM-5.1-FP8,DeepPavlov/rubert-base-cased,Qwen,Gemma,2023-07-01 15:54:53,transformer,8.438721762972778,131072.0,True,False,False,cc-by-nc-4.0,nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4,"['safetensors', 'qwen2', 'chat', 'neuralmagic', 'llmcompressor', 'text-generation', 'conversational', 'en', 'base_model:Qwen/Qwen2.5-1.5B', 'base_model:quantized:Qwen/Qwen2.5-1.5B', 'license:apache-2.0', '8-bit', 'compressed-tensors', 'region:us']",False,xxlarge,very_long,382,startup_or_community,True,False
naver/splade-v3,Qwen/Qwen2.5-0.5B,Qwen,GPT,2023-08-05 08:03:50,transformer,8.558526148278773,131072.0,True,False,False,apache-2.0,RedHatAI/Qwen2.5-1.5B-quantized.w8a8,"['transformers', 'safetensors', 'llama', 'text-generation', 'conversational', 'en', 'dataset:cerebras/SlimPajama-627B', 'dataset:bigcode/starcoderdata', 'dataset:HuggingFaceH4/ultrachat_200k', 'dataset:HuggingFaceH4/ultrafeedback_binarized', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'region:us', 'deploy:azure']",False,medium,very_long,108,startup_or_community,True,False
farbodtavakkoli/OTel-Embedding-300M,openai/gpt-oss-20b,Qwen,Qwen,2025-09-03 03:34:36,transformer,8.030891375844012,131072.0,True,False,False,apache-2.0,arkohut/jina-embeddings-v2-base-en,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'chat', 'conversational', 'en', 'base_model:Qwen/Qwen2.5-32B-Instruct', 'base_model:quantized:Qwen/Qwen2.5-32B-Instruct', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', '4-bit', 'awq', 'region:us']",False,xxlarge,very_long,608,startup_or_community,True,False
intfloat/multilingual-e5-large,Qwen/Qwen3-Embedding-4B,Qwen,Qwen,2024-11-06 07:49:46,transformer,6.945750427484647,131072.0,True,False,False,mit,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-FP8,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'chat', 'conversational', 'en', 'base_model:Qwen/Qwen2.5-3B', 'base_model:finetune:Qwen/Qwen2.5-3B', 'license:other', 'text-generation-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,xxlarge,very_long,108,startup_or_community,False,False
Qwen/Qwen2.5-14B-Instruct,IAMJB/RadEvalModernBERT,nvidia,Llama,2025-04-27 03:52:59,transformer,7.18486966914494,131072.0,True,False,False,cc-by-nc-sa-4.0,Qwen/Qwen3-Embedding-8B,"['sentence-transformers', 'safetensors', 'gemma3_text', 'feature-extraction', 'mteb', 'transformers', 'multilingual', 'af', 'am', 'ar', 'as', 'az', 'be', 'bg', 'bn', 'br', 'bs', 'ca', 'cs', 'cy', 'da', 'de', 'el', 'en', 'eo', 'es', 'et', 'eu', 'fa', 'fi', 'fr', 'fy', 'ga', 'gd', 'gl', 'gu', 'ha', 'he', 'hi', 'hr', 'hu', 'hy', 'id', 'is', 'it', 'ja', 'jv', 'ka', 'kk', 'km', 'kn', 'ko', 'ku', 'ky', 'la', 'lo', 'lt', 'lv', 'mg', 'mk', 'ml', 'mn', 'mr', 'ms', 'my', 'ne', 'nl', 'no', 'om', 'or', 'pa', 'pl', 'ps', 'pt', 'ro', 'ru', 'sa', 'sd', 'si', 'sk', 'sl', 'so', 'sq', 'sr', 'su', 'sv', 'sw', 'ta', 'te', 'th', 'tl', 'tr', 'ug', 'uk', 'ur', 'uz', 'vi', 'xh', 'yi', 'zh', 'license:mit', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",False,xxlarge,very_long,857,startup_or_community,False,False
BAAI/bge-large-en-v1.5,Qwen/Qwen3Guard-Gen-0.6B,Xenova,Llama,2024-09-16 11:56:10,transformer,6.035847743511144,131072.0,True,False,False,apache-2.0,BAAI/bge-base-en,"['transformers', 'safetensors', 'deepseek_v4', 'text-generation', 'conversational', 'license:mit', 'eval-results', 'endpoints_compatible', '8-bit', 'fp8', 'region:us']",False,medium,very_long,105,startup_or_community,True,False
facebook/bart-base,Qwen/Qwen2.5-0.5B-Instruct,mistralai,GPT,2026-03-30 07:20:02,transformer,6.657707815187979,131072.0,True,False,False,llama3,Qwen/Qwen3-4B-Instruct-2507,"['transformers', 'pytorch', 'safetensors', 'magi', 'feature-extraction', 'Manga', 'Object Detection', 'OCR', 'Clustering', 'Diarisation', 'custom_code', 'en', 'region:us']",False,xxlarge,very_long,104,startup_or_community,False,False
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,BAAI/bge-large-en,intfloat,Qwen,2023-09-12 05:20:08,transformer,2.469452464136981,131072.0,True,False,False,apache-2.0,intfloat/e5-mistral-7b-instruct,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'conversational', 'en', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,xxlarge,very_long,937,startup_or_community,False,False
laion/larger_clap_general,Qwen/Qwen3-Embedding-4B,BAAI,Qwen,2023-09-20 13:03:50,transformer,6.920958715207046,131072.0,True,False,False,mit,openai-community/gpt2-large,"['sentence-transformers', 'safetensors', 'gemma3_text', 'feature-extraction', 'mteb', 'transformers', 'multilingual', 'af', 'am', 'ar', 'as', 'az', 'be', 'bg', 'bn', 'br', 'bs', 'ca', 'cs', 'cy', 'da', 'de', 'el', 'en', 'eo', 'es', 'et', 'eu', 'fa', 'fi', 'fr', 'fy', 'ga', 'gd', 'gl', 'gu', 'ha', 'he', 'hi', 'hr', 'hu', 'hy', 'id', 'is', 'it', 'ja', 'jv', 'ka', 'kk', 'km', 'kn', 'ko', 'ku', 'ky', 'la', 'lo', 'lt', 'lv', 'mg', 'mk', 'ml', 'mn', 'mr', 'ms', 'my', 'ne', 'nl', 'no', 'om', 'or', 'pa', 'pl', 'ps', 'pt', 'ro', 'ru', 'sa', 'sd', 'si', 'sk', 'sl', 'so', 'sq', 'sr', 'su', 'sv', 'sw', 'ta', 'te', 'th', 'tl', 'tr', 'ug', 'uk', 'ur', 'uz', 'vi', 'xh', 'yi', 'zh', 'license:mit', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",False,large,very_long,704,startup_or_community,False,False
